"pair"	"clusters"	"pvalue"	"mean"
"NOTCH1_JAG1"	"Stromal4|Meso15"	1	-3.09541956507868
"CD46_JAG1"	"Stromal4|Meso15"	1	-2.08926733809709
"NOTCH1_NOV"	"Stromal4|Meso15"	1	-3.09541956507868
"NOTCH1_DLK1"	"Stromal4|Meso15"	1	0
"FZD9_WNT7A"	"Stromal4|Meso15"	1	0
"FZD9_WNT2"	"Stromal4|Meso15"	1	0
"CCL24_CCR2"	"Stromal4|Meso15"	1	0
"CCL16_CCR2"	"Stromal4|Meso15"	1	0
"CCL2_CCR2"	"Stromal4|Meso15"	1	0
"CCL24_CCR3"	"Stromal4|Meso15"	1	0
"CCL3_CCR3"	"Stromal4|Meso15"	1	0
"CCL5_CCR3"	"Stromal4|Meso15"	1	0
"CCL3L1_CCR3"	"Stromal4|Meso15"	1	0
"CCL11_CCR3"	"Stromal4|Meso15"	1	0
"CCL16_CCR1"	"Stromal4|Meso15"	1	0
"CCL3_CCR1"	"Stromal4|Meso15"	1	0
"CCL5_CCR1"	"Stromal4|Meso15"	1	0
"CCL3L1_CCR1"	"Stromal4|Meso15"	1	0
"CCL16_HRH4"	"Stromal4|Meso15"	1	0
"CCL2_ACKR1"	"Stromal4|Meso15"	1	0.481298941547565
"CCL5_ACKR1"	"Stromal4|Meso15"	1	-5.7178567712185
"PF4_ACKR1"	"Stromal4|Meso15"	1	-6.96578428466209
"CXCL1_ACKR1"	"Stromal4|Meso15"	1	-1.47393118833241
"CXCL8_ACKR1"	"Stromal4|Meso15"	1	-3.12029423371771
"CXCL5_ACKR1"	"Stromal4|Meso15"	1	-6.05889368905357
"CCL8_ACKR1"	"Stromal4|Meso15"	1	-3.73696559416621
"CCL7_ACKR1"	"Stromal4|Meso15"	1	-6.96578428466209
"CCL2_CCR10"	"Stromal4|Meso15"	1	0.485426827170242
"CCL5_ACKR4"	"Stromal4|Meso15"	1	-5.7178567712185
"CCL11_ACKR4"	"Stromal4|Meso15"	1	-6.64385618977472
"CCL21_ACKR4"	"Stromal4|Meso15"	1	-5.38082178394093
"CCL25_ACKR4"	"Stromal4|Meso15"	1	0
"CXCL13_ACKR4"	"Stromal4|Meso15"	1	-6.96578428466209
"CCL19_ACKR4"	"Stromal4|Meso15"	1	-5.50635266602479
"CCL5_CCR4"	"Stromal4|Meso15"	1	0
"CCL22_CCR4"	"Stromal4|Meso15"	1	0
"CCL3L1_DPP4"	"Stromal4|Meso15"	1	-3.83650126771712
"CCL22_DPP4"	"Stromal4|Meso15"	1	0
"CXCL11_DPP4"	"Stromal4|Meso15"	1	-3.83650126771712
"VIP_DPP4"	"Stromal4|Meso15"	1	-3.79585928321977
"CXCL10_DPP4"	"Stromal4|Meso15"	1	-3.42662547355406
"GIP_DPP4"	"Stromal4|Meso15"	1	-3.87832144341175
"PYY_DPP4"	"Stromal4|Meso15"	1	-3.85725982788392
"NPPB_DPP4"	"Stromal4|Meso15"	1	-3.38082178394093
"ADCYAP1_DPP4"	"Stromal4|Meso15"	1	-3.83650126771712
"CXCL2_DPP4"	"Stromal4|Meso15"	1e-05	1.06901467791518
"PF4_CXCR3"	"Stromal4|Meso15"	1	0
"CXCL11_CXCR3"	"Stromal4|Meso15"	1	0
"CXCL10_CXCR3"	"Stromal4|Meso15"	1	0
"CXCL12_CXCR3"	"Stromal4|Meso15"	1	0
"CXCL1_CXCR1"	"Stromal4|Meso15"	1	0
"CXCL8_CXCR1"	"Stromal4|Meso15"	1	0
"CXCL2_CXCR1"	"Stromal4|Meso15"	1	0
"PPBP_CXCR1"	"Stromal4|Meso15"	1	0
"CXCL3_CXCR1"	"Stromal4|Meso15"	1	0
"CXCL1_CXCR2"	"Stromal4|Meso15"	1	0
"CXCL8_CXCR2"	"Stromal4|Meso15"	1	0
"CXCL2_CXCR2"	"Stromal4|Meso15"	1	0
"PPBP_CXCR2"	"Stromal4|Meso15"	1	0
"CXCL3_CXCR2"	"Stromal4|Meso15"	1	0
"IAPP_CALCR"	"Stromal4|Meso15"	1	0
"CALCA_CALCR"	"Stromal4|Meso15"	1	0
"CALCA_CALCR"	"Stromal4|Meso15"	1	0
"CALCB_CALCR"	"Stromal4|Meso15"	1	0
"CCL21_CCR7"	"Stromal4|Meso15"	1	0
"CCL25_CCR9"	"Stromal4|Meso15"	1	0
"CXCL13_CXCR5"	"Stromal4|Meso15"	1	0
"CXCL11_ACKR3"	"Stromal4|Meso15"	1	-2.88896868761126
"VIP_AVPR1A"	"Stromal4|Meso15"	1	0
"AVP_AVPR1A"	"Stromal4|Meso15"	1	0
"VIP_VIPR1"	"Stromal4|Meso15"	1	-6.96578428466209
"ADCYAP1_VIPR1"	"Stromal4|Meso15"	1	-7.38082178394093
"GHRH_VIPR1"	"Stromal4|Meso15"	1	0
"SCT_VIPR1"	"Stromal4|Meso15"	1	0
"VIP_VIPR2"	"Stromal4|Meso15"	1	-2.86775220170156
"ADCYAP1_VIPR2"	"Stromal4|Meso15"	1	-2.88896868761126
"PYY_NPY5R"	"Stromal4|Meso15"	1	-7.96578428466209
"PYY_NPY1R"	"Stromal4|Meso15"	1	-6.96578428466209
"NPPB_NPR3"	"Stromal4|Meso15"	1	-4.53951952995999
"NPPA_NPR3"	"Stromal4|Meso15"	1	-2.53115605702536
"NPPB_NPR2"	"Stromal4|Meso15"	1	-4.83650126771712
"NPPA_NPR2"	"Stromal4|Meso15"	1	-2.59946207041627
"ADCYAP1_SCTR"	"Stromal4|Meso15"	1	-7.38082178394093
"SCT_SCTR"	"Stromal4|Meso15"	1	0
"ADCYAP1_ADCYAP1R1"	"Stromal4|Meso15"	1	0
"LGALS9_MET"	"Stromal4|Meso15"	1	-1.94897599697553
"LGALS9_LRP1"	"Stromal4|Meso15"	1	-1.93236128312464
"PDGFB_LRP1"	"Stromal4|Meso15"	1e-05	-1.8416629728329
"MDK_LRP1"	"Stromal4|Meso15"	1	-1.98850436116217
"WNT3A_LRP1"	"Stromal4|Meso15"	1	0
"LGALS9_CD47"	"Stromal4|Meso15"	1	-2.15842936260448
"SIRPA_CD47"	"Stromal4|Meso15"	1	-2.57346686188333
"LGALS9_PTPRK"	"Stromal4|Meso15"	1	-2.15842936260448
"BMP7_PTPRK"	"Stromal4|Meso15"	1	-2.61705613043101
"WNT5A_PTPRK"	"Stromal4|Meso15"	1	0
"LGALS9_SLC1A5"	"Stromal4|Meso15"	1	-3.50635266602479
"LGALS9_COLEC12"	"Stromal4|Meso15"	1	-1.68038206579984
"LGALS9_HAVCR2"	"Stromal4|Meso15"	1	-3.77595972578207
"LGALS9_SORL1"	"Stromal4|Meso15"	1	-3.77595972578207
"MDK_SORL1"	"Stromal4|Meso15"	1	-4.01158797427521
"WISP3_SORL1"	"Stromal4|Meso15"	1	-6.38082178394093
"LGALS9_MRC2"	"Stromal4|Meso15"	1	-2.45008444637804
"CER1_MRC2"	"Stromal4|Meso15"	1	0
"PDGFB_PDGFRB"	"Stromal4|Meso15"	1	-3.25153876699596
"PDGFB_PDGFRA"	"Stromal4|Meso15"	1	-3.608232280044
"PDGFA_PDGFRA"	"Stromal4|Meso15"	1	-4.47393118833241
"PDGFB_ADGRV1"	"Stromal4|Meso15"	1	-3.41119543298445
"XCL1_ADGRV1"	"Stromal4|Meso15"	1	-5.96578428466209
"IFNE_ADGRV1"	"Stromal4|Meso15"	1	0
"MDK_PTPRZ1"	"Stromal4|Meso15"	1	-3.32192809488736
"PTN_PTPRZ1"	"Stromal4|Meso15"	1	-3.79585928321977
"MDK_ALK"	"Stromal4|Meso15"	1	-3.92139016530363
"PTN_ALK"	"Stromal4|Meso15"	1	-4.7178567712185
"WNT3A_FZD8"	"Stromal4|Meso15"	1	0
"WNT4_FZD8"	"Stromal4|Meso15"	1	0
"WNT3A_FZD1"	"Stromal4|Meso15"	1	0
"WNT5A_FZD1"	"Stromal4|Meso15"	1	0
"WNT4_FZD1"	"Stromal4|Meso15"	1	0
"WNT2_FZD1"	"Stromal4|Meso15"	1	0
"WNT3_FZD1"	"Stromal4|Meso15"	1	-6.15842936260448
"WNT7B_FZD1"	"Stromal4|Meso15"	1	-6.38082178394093
"WNT3A_FZD2"	"Stromal4|Meso15"	1	0
"WNT5A_FZD2"	"Stromal4|Meso15"	1	0
"WNT2_FZD2"	"Stromal4|Meso15"	1	0
"BMP7_SLAMF1"	"Stromal4|Meso15"	1	0
"WNT5A_FZD5"	"Stromal4|Meso15"	1	0
"WNT7A_FZD5"	"Stromal4|Meso15"	1	0
"WNT5A_EPHA7"	"Stromal4|Meso15"	1	0
"EFNA2_EPHA7"	"Stromal4|Meso15"	1	-6.96578428466209
"EFNA1_EPHA7"	"Stromal4|Meso15"	1	-2.35845397091248
"EFNA3_EPHA7"	"Stromal4|Meso15"	1	-6.50635266602479
"EFNA4_EPHA7"	"Stromal4|Meso15"	1	-6.79585928321977
"EFNA5_EPHA7"	"Stromal4|Meso15"	1	-5.87832144341175
"WNT5A_ANTXR1"	"Stromal4|Meso15"	1	0
"GDF11_ANTXR1"	"Stromal4|Meso15"	1	-2.51457317282976
"WNT5A_ROR2"	"Stromal4|Meso15"	1	0
"WNT5A_FZD3"	"Stromal4|Meso15"	1	0
"WNT2_FZD3"	"Stromal4|Meso15"	1	0
"WNT5A_ROR1"	"Stromal4|Meso15"	1	0
"TNFRSF10A_TNFSF10"	"Stromal4|Meso15"	1	-4.75633091903314
"TNFRSF11B_TNFSF10"	"Stromal4|Meso15"	1	-6.265344566521
"TNFRSF10B_TNFSF10"	"Stromal4|Meso15"	1	-4.18442457113743
"TNFRSF10C_TNFSF10"	"Stromal4|Meso15"	1	-6.15842936260448
"TFF1_FCRL4"	"Stromal4|Meso15"	1	0
"FGFR1_FGF5"	"Stromal4|Meso15"	1	-3.33642766458248
"FGFR1_NCAM1"	"Stromal4|Meso15"	1	-3.0350469470992
"FGFR1_FGF7"	"Stromal4|Meso15"	1e-05	-2.48196850739783
"FGFR1_FGF9"	"Stromal4|Meso15"	1	-2.78587519464715
"FGFR2_FGF9"	"Stromal4|Meso15"	1	-4.29335894269059
"FGFR4_FGF9"	"Stromal4|Meso15"	1	-4.29335894269059
"FGFR3_FGF9"	"Stromal4|Meso15"	1	-4.10780328953452
"FGFR1_FGF23"	"Stromal4|Meso15"	1	-3.33642766458248
"FGFR2_FGF23"	"Stromal4|Meso15"	1	-7.64385618977472
"FGFR3_FGF23"	"Stromal4|Meso15"	1	-6.38082178394093
"FGFR1_KL"	"Stromal4|Meso15"	1	0
"FGFR2_EPHA4"	"Stromal4|Meso15"	1	-4.68038206579984
"EFNA2_EPHA4"	"Stromal4|Meso15"	1	-4.7178567712185
"EFNA1_EPHA4"	"Stromal4|Meso15"	1	-2.1456053222469
"EFNA3_EPHA4"	"Stromal4|Meso15"	1	-4.57346686188333
"EFNA4_EPHA4"	"Stromal4|Meso15"	1	-4.68038206579984
"EFNA5_EPHA4"	"Stromal4|Meso15"	1	-4.38082178394093
"EFNB2_EPHA4"	"Stromal4|Meso15"	1	-1.98850436116217
"FGFR4_EPHA4"	"Stromal4|Meso15"	1	-4.68038206579984
"FGFR3_EPHA4"	"Stromal4|Meso15"	1	-4.41119543298445
"FGFR2_CD83"	"Stromal4|Meso15"	1	0
"FGFR2_NECTIN1"	"Stromal4|Meso15"	1	-6.79585928321977
"FGFR3_NECTIN1"	"Stromal4|Meso15"	1	-5.96578428466209
"CD96_NECTIN1"	"Stromal4|Meso15"	1	-6.64385618977472
"FGFR2_PTPRR"	"Stromal4|Meso15"	1	-7.64385618977472
"FGFR4_PTPRR"	"Stromal4|Meso15"	1	-7.64385618977472
"FGFR2_XPR1"	"Stromal4|Meso15"	1	-3.50635266602479
"WNT4_SMO"	"Stromal4|Meso15"	1	0
"BMP2_SMO"	"Stromal4|Meso15"	1	-4.92139016530363
"WNT2_FZD4"	"Stromal4|Meso15"	1	0
"WNT7B_FZD4"	"Stromal4|Meso15"	1	-5.96578428466209
"WNT2B_FZD4"	"Stromal4|Meso15"	1	-4.75633091903314
"WNT7B_FZD10"	"Stromal4|Meso15"	1	0
"DLL1_NOTCH2"	"Stromal4|Meso15"	1	-3.36587144247496
"JAG1_NOTCH2"	"Stromal4|Meso15"	1e-05	-1.61705613043101
"DLK1_NOTCH2"	"Stromal4|Meso15"	1	-3.62593428177746
"DLL1_NOTCH4"	"Stromal4|Meso15"	1	0
"JAG1_NOTCH4"	"Stromal4|Meso15"	1	0
"DLK1_NOTCH4"	"Stromal4|Meso15"	1	0
"DLL1_NOTCH3"	"Stromal4|Meso15"	1	-5.57346686188333
"JAG1_NOTCH3"	"Stromal4|Meso15"	1	-2
"DLK1_NOTCH3"	"Stromal4|Meso15"	1	-7.64385618977472
"SCGB3A1_NOTCH3"	"Stromal4|Meso15"	1	-6.38082178394093
"DLL4_NOTCH3"	"Stromal4|Meso15"	1	-2.94341647163363
"DLL3_NOTCH3"	"Stromal4|Meso15"	1	0
"PLXNB2_PTN"	"Stromal4|Meso15"	1	-4.608232280044
"PLXNB2_SEMA4D"	"Stromal4|Meso15"	1	-3.59074485331516
"PLXNB1_SEMA4D"	"Stromal4|Meso15"	1	-4.0350469470992
"CD72_SEMA4D"	"Stromal4|Meso15"	1	-4.10780328953452
"PLXNB2_SEMA4G"	"Stromal4|Meso15"	1	-5.05889368905357
"VEGFD_KDR"	"Stromal4|Meso15"	1	-1.91593573521153
"VEGFA_KDR"	"Stromal4|Meso15"	1e-05	-1.08008791132269
"LTA_LTBR"	"Stromal4|Meso15"	1	-5.01158797427521
"TNFSF14_LTBR"	"Stromal4|Meso15"	1	-5.01158797427521
"LTA_TNFRSF14"	"Stromal4|Meso15"	1	-4.87832144341175
"TNFSF13_TNFRSF14"	"Stromal4|Meso15"	1	0
"TNFSF14_TNFRSF14"	"Stromal4|Meso15"	1	-4.83650126771712
"CD160_TNFRSF14"	"Stromal4|Meso15"	1	-4.83650126771712
"MIF_TNFRSF14"	"Stromal4|Meso15"	1	-1.43830727860169
"BTLA_TNFRSF14"	"Stromal4|Meso15"	1	0
"TNFSF13_TNFRSF17"	"Stromal4|Meso15"	1	0
"CD70_TNFRSF17"	"Stromal4|Meso15"	1	0
"TNFSF10_TNFRSF10D"	"Stromal4|Meso15"	1	0
"MIF_TNFRSF10D"	"Stromal4|Meso15"	1	0
"WNT7A_LDLR"	"Stromal4|Meso15"	1	0
"EFNA2_EPHA1"	"Stromal4|Meso15"	1	0
"EFNA1_EPHA1"	"Stromal4|Meso15"	1	0
"EFNA2_EPHA2"	"Stromal4|Meso15"	1	-4.57346686188333
"EFNA1_EPHA2"	"Stromal4|Meso15"	1	-2.12029423371771
"EFNA2_EPHA3"	"Stromal4|Meso15"	1	-6.38082178394093
"EFNA1_EPHA3"	"Stromal4|Meso15"	1	-2.32915966411844
"EFNA2_EPHA8"	"Stromal4|Meso15"	1	0
"EFNA1_EPHA8"	"Stromal4|Meso15"	1	0
"EFNA2_EPHA5"	"Stromal4|Meso15"	1	-6.05889368905357
"EFNA1_EPHA5"	"Stromal4|Meso15"	1	-2.30044836747691
"EFNA3_EPHA5"	"Stromal4|Meso15"	1	-5.7178567712185
"EFNA4_EPHA5"	"Stromal4|Meso15"	1	-5.96578428466209
"EFNA5_EPHA5"	"Stromal4|Meso15"	1	-5.32192809488736
"TNFRSF11B_TNFSF11"	"Stromal4|Meso15"	1	-6.79585928321977
"CORT_SSTR1"	"Stromal4|Meso15"	1	0
"POMC_MC2R"	"Stromal4|Meso15"	1	0
"POMC_MC1R"	"Stromal4|Meso15"	1	-4.75633091903314
"LEFTY2_TDGF1"	"Stromal4|Meso15"	1	0
"LEFTY1_TDGF1"	"Stromal4|Meso15"	1	0
"SCGB3A1_MARCO"	"Stromal4|Meso15"	1	-5.96578428466209
"CXCR6_CXCL16"	"Stromal4|Meso15"	1	-5.21089678249862
"ACKR2_CCL3"	"Stromal4|Meso15"	1	0
"ACKR2_CCL4"	"Stromal4|Meso15"	1	0
"ACKR2_CCL2"	"Stromal4|Meso15"	1	1.33285112207215
"ACKR2_CCL5"	"Stromal4|Meso15"	1	-7.96578428466209
"GPR75_CCL5"	"Stromal4|Meso15"	1	-7.96578428466209
"ACKR2_CCL3L1"	"Stromal4|Meso15"	1	0
"ACKR2_CCL8"	"Stromal4|Meso15"	1	0
"CCR2_CCL8"	"Stromal4|Meso15"	1	0
"CCR1_CCL8"	"Stromal4|Meso15"	1	0
"CCR3_CCL8"	"Stromal4|Meso15"	1	0
"CCR5_CCL8"	"Stromal4|Meso15"	1	0
"ACKR2_CCL7"	"Stromal4|Meso15"	1	0
"CCR2_CCL7"	"Stromal4|Meso15"	1	0
"CCR1_CCL7"	"Stromal4|Meso15"	1	0
"CCR3_CCL7"	"Stromal4|Meso15"	1	0
"CCR5_CCL7"	"Stromal4|Meso15"	1	0
"CCR10_CCL7"	"Stromal4|Meso15"	1	0
"ACKR2_CCL14"	"Stromal4|Meso15"	1	0
"CCR1_CCL14"	"Stromal4|Meso15"	1	0
"CCR3_CCL14"	"Stromal4|Meso15"	1	0
"ACKR2_CCL13"	"Stromal4|Meso15"	1	0
"CCR2_CCL13"	"Stromal4|Meso15"	1	0
"CCR1_CCL13"	"Stromal4|Meso15"	1	0
"CCR3_CCL13"	"Stromal4|Meso15"	1	0
"ACKR2_CCL28"	"Stromal4|Meso15"	1	0
"CCR3_CCL28"	"Stromal4|Meso15"	1	0
"CCR10_CCL28"	"Stromal4|Meso15"	1	0
"ACKR2_CCL27"	"Stromal4|Meso15"	1	0
"CCR10_CCL27"	"Stromal4|Meso15"	1	0
"CCR2_CCL26"	"Stromal4|Meso15"	1	-6.96578428466209
"CCR1_CCL26"	"Stromal4|Meso15"	1	-6.96578428466209
"CCR3_CCL26"	"Stromal4|Meso15"	1	-6.96578428466209
"CCR1_CCL23"	"Stromal4|Meso15"	1	0
"IDE_CCL23"	"Stromal4|Meso15"	1	0
"CCR1_CCL18"	"Stromal4|Meso15"	1	0
"CCR8_CCL18"	"Stromal4|Meso15"	1	0
"CCR1_CCL15"	"Stromal4|Meso15"	1	0
"CCR3_CCL15"	"Stromal4|Meso15"	1	0
"PODXL_SELL"	"Stromal4|Meso15"	1	0
"CXCL12_CXCR4"	"Stromal4|Meso15"	1	0
"AVP_OXTR"	"Stromal4|Meso15"	1	0
"OXT_OXTR"	"Stromal4|Meso15"	1	0
"AVP_AVPR2"	"Stromal4|Meso15"	1	0
"GHRH_GHRHR"	"Stromal4|Meso15"	1	0
"NPPA_NPR1"	"Stromal4|Meso15"	1	-2.32915966411844
"NRG2_ERBB3"	"Stromal4|Meso15"	1	-4.92139016530363
"NRG2_ERBB4"	"Stromal4|Meso15"	1	-1.85725982788392
"EREG_ERBB4"	"Stromal4|Meso15"	1	-1.88896868761126
"BTC_ERBB4"	"Stromal4|Meso15"	1	-1.89432192210546
"NRG3_ERBB4"	"Stromal4|Meso15"	1	-1.86775220170156
"NRG1_ERBB4"	"Stromal4|Meso15"	1	-1.86775220170156
"EREG_EGFR"	"Stromal4|Meso15"	1	-2.20423305221761
"NRG1_LSR"	"Stromal4|Meso15"	1	-3.69899774396719
"NRG1_NETO2"	"Stromal4|Meso15"	1	-4.83650126771712
"NRG1_MS4A4A"	"Stromal4|Meso15"	1	0
"NRG1_LGR4"	"Stromal4|Meso15"	1	-3.57346686188333
"RSPO4_LGR4"	"Stromal4|Meso15"	1	-3.64385618977472
"RSPO1_LGR4"	"Stromal4|Meso15"	1	-3.64385618977472
"RSPO2_LGR4"	"Stromal4|Meso15"	1	-3.64385618977472
"RSPO4_LGR6"	"Stromal4|Meso15"	1	-7.96578428466209
"RSPO1_LGR6"	"Stromal4|Meso15"	1	-7.96578428466209
"RSPO2_LGR6"	"Stromal4|Meso15"	1	-7.96578428466209
"RSPO3_LGR6"	"Stromal4|Meso15"	1	-7.96578428466209
"TNFSF11_TNFRSF11A"	"Stromal4|Meso15"	1	0
"NCR3_BAG6"	"Stromal4|Meso15"	1	-5.21089678249862
"NCR3_NCR3LG1"	"Stromal4|Meso15"	1	-5.96578428466209
"PLD2_ARF1"	"Stromal4|Meso15"	1	-1.74661576419993
"SEMA3E_PLXND1"	"Stromal4|Meso15"	1	-5.7178567712185
"SEMA4A_PLXND1"	"Stromal4|Meso15"	1	-5.44222232860507
"ANGPT2_TEK"	"Stromal4|Meso15"	1	-1.8211260418302
"EPHB6_EFNB2"	"Stromal4|Meso15"	1	-3.64385618977472
"EPHB2_EFNB2"	"Stromal4|Meso15"	1	-3.94341647163363
"EPHB6_EFNB1"	"Stromal4|Meso15"	1	-4.57346686188333
"EPHB2_EFNB1"	"Stromal4|Meso15"	1	-5.21089678249862
"EPHB3_EFNB1"	"Stromal4|Meso15"	1	-5.10780328953452
"EPHB4_EFNB1"	"Stromal4|Meso15"	1	-3.89969509420431
"EPHB1_EFNB1"	"Stromal4|Meso15"	1	-5.05889368905357
"EPHA4_EFNB1"	"Stromal4|Meso15"	1	-3.62593428177746
"EPHB6_EFNB3"	"Stromal4|Meso15"	1	-5.05889368905357
"EPHB2_EFNB3"	"Stromal4|Meso15"	1	-5.96578428466209
"EPHB3_EFNB3"	"Stromal4|Meso15"	1	-5.87832144341175
"EPHB4_EFNB3"	"Stromal4|Meso15"	1	-4.15842936260448
"EPHB1_EFNB3"	"Stromal4|Meso15"	1	-5.79585928321977
"EPHA4_EFNB3"	"Stromal4|Meso15"	1	-3.85725982788392
"EFNB2_EPHB4"	"Stromal4|Meso15"	1	-2.15200309344505
"EPHB2_EFNA5"	"Stromal4|Meso15"	1	0.0854246562526777
"EPHA1_EFNA5"	"Stromal4|Meso15"	1	0.0854246562526777
"EPHA2_EFNA5"	"Stromal4|Meso15"	1e-05	0.185232254230161
"EPHA3_EFNA5"	"Stromal4|Meso15"	1e-05	0.211635253327149
"EPHA8_EFNA5"	"Stromal4|Meso15"	1	0
"EFNB2_EPHB3"	"Stromal4|Meso15"	1	-2.10159814000781
"EFNB2_EPHB1"	"Stromal4|Meso15"	1	-2.15200309344505
"EPHA1_EFNA3"	"Stromal4|Meso15"	1	-7.96578428466209
"EPHA2_EFNA3"	"Stromal4|Meso15"	1	-3.64385618977472
"EPHA3_EFNA3"	"Stromal4|Meso15"	1	-3.30757280191029
"EPHA8_EFNA3"	"Stromal4|Meso15"	1	0
"EPHA1_EFNA4"	"Stromal4|Meso15"	1	-6.96578428466209
"EPHA2_EFNA4"	"Stromal4|Meso15"	1	-3.57346686188333
"EPHA3_EFNA4"	"Stromal4|Meso15"	1	-3.25153876699596
"EPHA8_EFNA4"	"Stromal4|Meso15"	1	0
"VGF_NTRK1"	"Stromal4|Meso15"	1	0
"NGF_NTRK1"	"Stromal4|Meso15"	1	0
"NGF_NGFR"	"Stromal4|Meso15"	1	-1.21424022557299
"TTR_NGFR"	"Stromal4|Meso15"	1	0
"TTR_DDR1"	"Stromal4|Meso15"	1	0
"TTR_AGER"	"Stromal4|Meso15"	1	0
"GPR37_PSAP"	"Stromal4|Meso15"	1	0
"GPR37L1_PSAP"	"Stromal4|Meso15"	1	-1.06491747668134
"GRIN2D_IL16"	"Stromal4|Meso15"	1	-4.50635266602479
"GRIN2A_IL16"	"Stromal4|Meso15"	1	-4.50635266602479
"GRIN2B_IL16"	"Stromal4|Meso15"	1	-4.47393118833241
"CSF1_SIRPA"	"Stromal4|Meso15"	1	-3.02326977932285
"CSF1_CELSR3"	"Stromal4|Meso15"	1	0
"FGFR4_SCGB3A1"	"Stromal4|Meso15"	1	0
"CEACAM1_CD209"	"Stromal4|Meso15"	1	0
"ICAM3_CD209"	"Stromal4|Meso15"	1	0
"CEACAM1_CEACAM6"	"Stromal4|Meso15"	1	0
"CEACAM5_CEACAM6"	"Stromal4|Meso15"	1	0
"CEACAM8_CEACAM6"	"Stromal4|Meso15"	1	0
"CEACAM6_CEACAM6"	"Stromal4|Meso15"	1	0
"CEACAM1_CEACAM8"	"Stromal4|Meso15"	1	0
"TBXA2R_GHRL"	"Stromal4|Meso15"	1	0
"PTGER3_GHRL"	"Stromal4|Meso15"	1	0
"PTGIR_GHRL"	"Stromal4|Meso15"	1	0
"GHRHR_GHRL"	"Stromal4|Meso15"	1	0
"ACE2_GHRL"	"Stromal4|Meso15"	1	0
"TNFSF12_TNFRSF25"	"Stromal4|Meso15"	1	-3.55639334852439
"TNFSF15_TNFRSF25"	"Stromal4|Meso15"	1	-7.96578428466209
"TNFSF12_TNFRSF12A"	"Stromal4|Meso15"	1e-05	-2.05889368905357
"GNRH2_GNRHR"	"Stromal4|Meso15"	1	0
"GNRH1_GNRHR"	"Stromal4|Meso15"	1	0
"CD70_GPRC5B"	"Stromal4|Meso15"	1	-6.05889368905357
"HCRT_HCRTR1"	"Stromal4|Meso15"	1	0
"HCRT_HCRTR2"	"Stromal4|Meso15"	1	-7.96578428466209
"VEGFA_FLT1"	"Stromal4|Meso15"	1	-2.02914634565952
"VEGFA_EPHB2"	"Stromal4|Meso15"	1	-2.09541956507868
"VEGFA_GRIN2B"	"Stromal4|Meso15"	1	0
"FZD6_WNT5A"	"Stromal4|Meso15"	1	-4.21089678249862
"PLXNC1_SEMA7A"	"Stromal4|Meso15"	1	0
"FZD7_WNT3"	"Stromal4|Meso15"	1	-7.38082178394093
"LRP5_FAM3B"	"Stromal4|Meso15"	1	0
"LGR5_RSPO4"	"Stromal4|Meso15"	1	0
"LGR5_RSPO1"	"Stromal4|Meso15"	1	0
"LGR5_RSPO2"	"Stromal4|Meso15"	1	0
"LGR5_RSPO3"	"Stromal4|Meso15"	1	0
"LGR4_RSPO3"	"Stromal4|Meso15"	1	0
"LRP6_CKLF"	"Stromal4|Meso15"	1	-4.15842936260448
"NTF3_NTRK3"	"Stromal4|Meso15"	1	-4.79585928321977
"GRN_CLEC4M"	"Stromal4|Meso15"	1	0
"ICAM3_CLEC4M"	"Stromal4|Meso15"	1	0
"COPA_P2RY6"	"Stromal4|Meso15"	1	-2.92139016530363
"NAMPT_P2RY6"	"Stromal4|Meso15"	1	-1.63039392996816
"PROK1_PROKR1"	"Stromal4|Meso15"	1	0
"GAL_GALR1"	"Stromal4|Meso15"	1	-7.64385618977472
"C3_C3AR1"	"Stromal4|Meso15"	1	-6.50635266602479
"ADORA2A_ENTPD1"	"Stromal4|Meso15"	1	-6.96578428466209
"ADORA3_ENTPD1"	"Stromal4|Meso15"	1	-6.96578428466209
"ADORA2B_ENTPD1"	"Stromal4|Meso15"	1	-5.15842936260448
"ADORA1_ENTPD1"	"Stromal4|Meso15"	1	-6.96578428466209
"AGT_AGTR1"	"Stromal4|Meso15"	1	1.1991226420136
"AGT_AGTR2"	"Stromal4|Meso15"	1	0
"C5_C5AR1"	"Stromal4|Meso15"	1	0
"C5_C5AR2"	"Stromal4|Meso15"	1	-6.64385618977472
"KNG1_BDKRB1"	"Stromal4|Meso15"	1	-4.7178567712185
"CGA_FSHR"	"Stromal4|Meso15"	1	-4.29335894269059
"GH1_PRLR"	"Stromal4|Meso15"	1	-6.38082178394093
"GH1_GHR"	"Stromal4|Meso15"	1	-2.20423305221761
"TG_ASGR1"	"Stromal4|Meso15"	1	0
"PTH_PTH2R"	"Stromal4|Meso15"	1	-6.96578428466209
"PTHLH_PTH2R"	"Stromal4|Meso15"	1	-6.96578428466209
"PTH_PTH1R"	"Stromal4|Meso15"	1	0
"PTHLH_PTH1R"	"Stromal4|Meso15"	1	0
"PTHLH_PRLHR"	"Stromal4|Meso15"	1	0
"IL1B_ADRB2"	"Stromal4|Meso15"	1	-7.38082178394093
"CD8A_CEACAM5"	"Stromal4|Meso15"	1	0
"ANXA1_FPR1"	"Stromal4|Meso15"	1	-1.2688167584278
"ANXA1_FPR3"	"Stromal4|Meso15"	1	0
"ANXA1_FPR2"	"Stromal4|Meso15"	1	0
