stage,factors,n_factors,youth_restoration_pct_excl,youth_restoration_pct_incl,empirical_clock_rev_yr_excl,empirical_clock_rev_yr_incl,senmayo_shift_excl,senmayo_shift_incl,GJA1_shift,SCN5A_shift,KCNJ2_shift,KCNH2_shift,KCNQ1_shift,CACNA1C_shift,ATP2A2_shift,RYR2_shift,latent_mahalanobis_dist,provenance,stage_rank
Stage2_Pairs,JUND+PPARGC1A,2,1.1333,0.9208,0.0612,-0.0691,0.00233,0.00233,0.00144,-0.00113,-0.00124,0.00247,-0.00084,0.01015,0.00649,0.00312,0.1223,COMPUTED_HCA_5307_vCM_RIDGE_GRN,82.0
Stage2_Pairs,JUND+AR,2,1.1296,1.1329,0.031,0.029,0.00291,0.00291,0.00191,0.00726,-0.0012,0.01965,-0.00243,0.0141,0.01051,-0.00178,0.1131,COMPUTED_HCA_5307_vCM_RIDGE_GRN,83.0
Stage2_Pairs,JUND+FOXO1,2,1.1224,1.1385,0.0745,0.0881,0.00255,0.00255,0.00105,0.0397,-0.00113,0.00098,-0.00166,0.00291,0.02729,-0.00123,0.1316,COMPUTED_HCA_5307_vCM_RIDGE_GRN,84.0
Stage2_Pairs,JUND+ARNT,2,1.1207,1.1377,0.0778,0.0864,0.00185,0.00185,0.00141,-0.00765,-0.00101,-0.00044,0.00118,0.00711,5e-05,0.00087,0.1153,COMPUTED_HCA_5307_vCM_RIDGE_GRN,85.0
Stage2_Pairs,SP3+HIPK2,2,1.0835,1.187,0.0558,0.0574,0.00147,0.00147,-0.00174,0.00784,-0.00565,0.00099,0.00337,0.02323,-0.01564,0.0028,0.1277,COMPUTED_HCA_5307_vCM_RIDGE_GRN,86.0
Stage2_Pairs,NFIC+HIPK2,2,1.0832,1.1715,0.0729,0.0651,0.00048,0.00048,0.00055,0.00965,0.00025,0.00195,0.00568,0.01712,-0.00989,0.00408,0.1314,COMPUTED_HCA_5307_vCM_RIDGE_GRN,87.0
Stage2_Pairs,NFIC+PPARGC1A,2,1.0681,0.8492,0.1004,-0.042,-0.00141,-0.00141,0.0028,0.01232,3e-05,0.00496,0.00441,0.00525,0.00378,0.00693,0.1358,COMPUTED_HCA_5307_vCM_RIDGE_GRN,88.0
Stage2_Pairs,SP3+ARNT,2,1.0662,1.092,0.104,0.1099,-0.00087,-0.00087,0.00052,0.00399,-0.00561,0.0011,0.00412,0.00833,-0.00832,0.00341,0.1371,COMPUTED_HCA_5307_vCM_RIDGE_GRN,89.0
Stage2_Pairs,SP3+AR,2,1.064,1.076,0.0569,0.0521,0.00016,0.00016,0.00094,0.01911,-0.0058,0.02089,0.00049,0.01536,0.00226,0.00073,0.1317,COMPUTED_HCA_5307_vCM_RIDGE_GRN,90.0
Stage2_Pairs,SP3+FOXO1,2,1.0632,1.0881,0.1011,0.1119,-0.00019,-0.00019,0.00012,0.05097,-0.00576,0.00252,0.00128,0.00412,0.01884,0.0013,0.1438,COMPUTED_HCA_5307_vCM_RIDGE_GRN,91.0
Stage2_Pairs,NFIC+FOXO1,2,1.0632,1.0729,0.1182,0.1196,-0.00119,-0.00119,0.00242,0.0529,0.00014,0.00347,0.00359,-0.00198,0.02459,0.00258,0.1472,COMPUTED_HCA_5307_vCM_RIDGE_GRN,92.0
Stage2_Pairs,SP3+PPARGC1A,2,1.0584,0.8546,0.0818,-0.0513,-0.00041,-0.00041,0.00053,0.01051,-0.00571,0.004,0.0021,0.01136,-0.0016,0.00565,0.1316,COMPUTED_HCA_5307_vCM_RIDGE_GRN,93.0
Stage2_Pairs,NFIC+ARNT,2,1.0582,1.0688,0.1198,0.1163,-0.00187,-0.00187,0.00281,0.0058,0.00026,0.00205,0.00643,0.00222,-0.00266,0.00469,0.1412,COMPUTED_HCA_5307_vCM_RIDGE_GRN,94.0
Stage2_Pairs,NFIC+AR,2,1.0569,1.0537,0.0737,0.0596,-0.00085,-0.00085,0.00329,0.02061,6e-05,0.0214,0.00284,0.00919,0.00775,0.00204,0.1346,COMPUTED_HCA_5307_vCM_RIDGE_GRN,95.0
Stage2_Pairs,HIPK2+PPARGC1A,2,0.9149,0.7894,0.0558,-0.0769,0.00249,0.00249,0.00095,0.01167,-5e-05,0.00336,0.00191,0.02371,-0.00066,0.00513,0.1247,COMPUTED_HCA_5307_vCM_RIDGE_GRN,96.0
Stage2_Pairs,HIPK2+AR,2,0.903,0.9932,0.0212,0.0169,0.00306,0.00306,0.00138,0.02028,-2e-05,0.02069,0.0003,0.02771,0.00347,0.00021,0.124,COMPUTED_HCA_5307_vCM_RIDGE_GRN,97.0
Stage2_Pairs,HIPK2+FOXO1,2,0.8962,0.9993,0.0651,0.0763,0.0027,0.0027,0.00057,0.05224,6e-05,0.00188,0.00109,0.01648,0.02014,0.00078,0.1308,COMPUTED_HCA_5307_vCM_RIDGE_GRN,98.0
Stage2_Pairs,AR+ARNT,2,0.8903,0.9028,0.0702,0.0702,0.0007,0.0007,0.00363,0.01643,-2e-05,0.02081,0.00105,0.0128,0.0107,0.00082,0.13,COMPUTED_HCA_5307_vCM_RIDGE_GRN,99.0
Stage2_Pairs,PPARGC1A+ARNT,2,0.883,0.6797,0.0955,-0.0328,0.00012,0.00012,0.00321,0.00782,-5e-05,0.00346,0.00266,0.00881,0.00658,0.00573,0.1317,COMPUTED_HCA_5307_vCM_RIDGE_GRN,100.0
Stage2_Pairs,ARNT+FOXO1,2,0.8791,0.9044,0.1137,0.1292,0.00034,0.00034,0.00282,0.04832,6e-05,0.00198,0.00184,0.00157,0.02738,0.00139,0.143,COMPUTED_HCA_5307_vCM_RIDGE_GRN,101.0
Stage2_Pairs,AR+PPARGC1A,2,0.8715,0.6545,0.0513,-0.0877,0.00115,0.00115,0.00363,0.02295,-0.00025,0.02222,-0.00097,0.01584,0.01715,0.00306,0.1354,COMPUTED_HCA_5307_vCM_RIDGE_GRN,102.0
Stage2_Pairs,HIPK2+ARNT,2,0.8697,0.9736,0.0644,0.0707,0.00195,0.00195,0.00096,0.00515,0.00017,0.00046,0.00393,0.02068,-0.0071,0.00288,0.1269,COMPUTED_HCA_5307_vCM_RIDGE_GRN,103.0
Stage2_Pairs,PPARGC1A+FOXO1,2,0.8561,0.6519,0.0993,-0.0241,0.0008,0.0008,0.00271,0.05095,-0.00017,0.00475,-0.00018,0.00461,0.03366,0.00363,0.1533,COMPUTED_HCA_5307_vCM_RIDGE_GRN,104.0
Stage2_Pairs,AR+FOXO1,2,0.8462,0.8578,0.0655,0.0703,0.00133,0.00133,0.00342,0.06266,-0.00013,0.02008,-0.00168,0.00844,0.03749,-0.0012,0.1436,COMPUTED_HCA_5307_vCM_RIDGE_GRN,105.0
Stage3_Triples,NFKB1+MITF+CTCF,3,4.8481,4.9384,-0.0174,-0.0015,0.00398,0.00398,0.00981,0.07435,-0.00068,0.00852,0.00144,0.08684,0.03733,0.00145,0.2315,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+MITF+CREB1,3,4.3345,4.4511,-0.0935,-0.0786,0.00543,0.00543,0.00689,0.03419,-0.00062,0.00945,0.0021,0.04223,0.04642,0.00352,0.2089,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+MITF+HIF1A,3,4.9708,5.128,-0.0353,0.0061,0.0042,0.0042,0.01,0.03948,-0.00062,0.00929,0.00588,0.07526,0.03225,0.00476,0.2185,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+MITF+REL,3,4.6285,4.7163,-0.0474,-0.0304,0.00335,0.00335,0.00716,0.02919,-0.00095,0.01174,0.00141,0.05081,0.03864,0.00147,0.2076,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+MITF+YY1,3,4.374,4.4608,-0.0823,-0.0719,0.00425,0.00425,0.00586,0.04089,-0.00074,0.0085,0.00125,0.07848,0.03766,0.00136,0.2062,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+MITF+JUND,3,4.3779,4.4652,-0.106,-0.0855,0.00565,0.00565,0.00828,0.02095,-0.0018,0.00838,0.00065,0.04298,0.03144,0.00086,0.2066,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+MITF+SP3,3,4.2636,4.3597,-0.1055,-0.0877,0.00327,0.00327,0.00743,0.03105,-0.00565,0.00906,0.00332,0.04089,0.02357,0.0032,0.2009,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+MITF+NFIC,3,4.35,4.4309,-0.0826,-0.0742,0.00223,0.00223,0.00964,0.03348,-0.0005,0.0102,0.00581,0.0361,0.02794,0.00461,0.2017,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+CTCF+CREB1,3,4.2187,4.2718,0.2372,0.2358,0.00174,0.00174,7e-05,0.0715,-0.00072,0.01036,0.00187,0.09101,0.03547,0.00333,0.1577,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+CTCF+HIF1A,3,4.2621,4.3557,0.3433,0.3685,-0.00021,-0.00021,0.0043,0.07403,-0.00073,0.01018,0.00544,0.12051,0.02157,0.00441,0.1564,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+CTCF+REL,3,4.1362,4.1604,0.3319,0.3325,-0.00082,-0.00082,0.00142,0.06386,-0.00105,0.01267,0.00118,0.09995,0.02768,0.00127,0.1539,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+CTCF+YY1,3,3.5308,3.554,0.2726,0.2667,-4e-05,-4e-05,0.00027,0.06316,-0.00084,0.00942,0.00102,0.11442,0.02673,0.00117,0.1397,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+CTCF+JUND,3,3.9012,3.925,0.2716,0.2758,0.00153,0.00153,0.00257,0.05555,-0.00191,0.0093,0.00042,0.09206,0.02048,0.00067,0.1354,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+CTCF+SP3,3,3.6497,3.6822,0.2857,0.2872,-0.00107,-0.00107,0.00171,0.06542,-0.00566,0.00998,0.00309,0.08975,0.01282,0.003,0.1439,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+CTCF+NFIC,3,3.7583,3.7756,0.3116,0.3037,-0.00212,-0.00212,0.0039,0.0688,-0.0006,0.01111,0.00558,0.08587,0.01698,0.00441,0.1486,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+CREB1+HIF1A,3,4.117,4.237,0.1937,0.2179,0.0017,0.0017,0.00039,0.03493,-0.00069,0.01104,0.00559,0.07214,0.0308,0.00612,0.1546,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+CREB1+REL,3,3.8674,3.9181,0.194,0.1936,0.00094,0.00094,-0.00207,0.02648,-0.00099,0.01356,0.00185,0.05413,0.03292,0.00335,0.1572,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+CREB1+YY1,3,3.6995,3.7491,0.1655,0.1587,0.00194,0.00194,-0.00366,0.03829,-0.00078,0.01033,0.00168,0.08257,0.03399,0.00324,0.1451,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+CREB1+JUND,3,3.6739,3.7241,0.1344,0.1376,0.00336,0.00336,-0.00092,0.01827,-0.00184,0.01019,0.00108,0.04642,0.02625,0.00274,0.1396,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+CREB1+SP3,3,3.6484,3.7074,0.1481,0.1486,0.00104,0.00104,-0.00231,0.02853,-0.00563,0.01091,0.00375,0.04538,0.02174,0.00508,0.1483,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+CREB1+NFIC,3,3.7379,3.7817,0.1715,0.1626,-1e-05,-1e-05,-0.00011,0.03096,-0.00054,0.01204,0.00624,0.04059,0.02614,0.00649,0.152,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+HIF1A+REL,3,4.1594,4.2506,0.2969,0.3231,-0.00062,-0.00062,0.00164,0.02917,-0.00099,0.01343,0.00546,0.08401,0.02281,0.00447,0.1596,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+HIF1A+YY1,3,3.8508,3.941,0.271,0.2907,0.00017,0.00017,0.00034,0.04078,-0.00079,0.01017,0.00526,0.11211,0.02188,0.00434,0.1504,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+HIF1A+JUND,3,3.9465,4.0373,0.2381,0.2679,0.00177,0.00177,0.00288,0.0208,-0.00185,0.01004,0.00465,0.07632,0.01568,0.00383,0.1403,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+HIF1A+SP3,3,3.6866,3.7861,0.2546,0.2817,-0.0009,-0.0009,0.00195,0.0309,-0.00544,0.01072,0.00732,0.07498,0.00842,0.00616,0.1552,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+HIF1A+NFIC,3,3.775,3.8593,0.2771,0.2948,-0.00193,-0.00193,0.00413,0.03332,-0.00054,0.01186,0.00981,0.06993,0.01218,0.00757,0.1594,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+REL+YY1,3,3.706,3.7268,0.2586,0.2538,-0.00047,-0.00047,-0.00246,0.03033,-0.00111,0.01266,0.001,0.09004,0.02765,0.00119,0.1502,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+REL+JUND,3,3.8183,3.8396,0.2287,0.2339,0.00109,0.00109,-8e-05,0.01111,-0.00217,0.0125,0.00039,0.05673,0.02179,0.00069,0.1421,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+REL+SP3,3,3.5553,3.5854,0.2429,0.2454,-0.00148,-0.00148,-0.0009,0.02115,-0.00567,0.01321,0.00301,0.0545,0.01478,0.00298,0.1561,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+REL+NFIC,3,3.6618,3.6767,0.2668,0.26,-0.00257,-0.00257,0.00124,0.02363,-0.00087,0.01435,0.00556,0.04984,0.01828,0.00443,0.1609,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+YY1+JUND,3,3.4649,3.4853,0.1972,0.196,0.00189,0.00189,-0.00123,0.02177,-0.00196,0.00929,0.00023,0.08078,0.0203,0.00059,0.1285,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+YY1+SP3,3,3.2125,3.2416,0.2123,0.2083,-0.00074,-0.00074,-0.00215,0.03202,-0.00567,0.00997,0.0029,0.07911,0.01282,0.00292,0.1417,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+YY1+NFIC,3,3.3425,3.3565,0.2391,0.2257,-0.00175,-0.00175,-6e-05,0.03534,-0.00066,0.0111,0.0054,0.07724,0.0173,0.00433,0.1461,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+JUND+SP3,3,3.2695,3.2991,0.1793,0.1855,0.00097,0.00097,0.00045,0.01272,-0.00572,0.00979,0.00205,0.04623,0.00957,0.00224,0.131,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+JUND+NFIC,3,3.3757,3.3901,0.2024,0.1991,-1e-05,-1e-05,0.00209,0.01461,-0.00175,0.01076,0.00418,0.04202,0.01156,0.00339,0.1344,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,NFKB1+SP3+NFIC,3,3.1136,3.1368,0.2165,0.2105,-0.00263,-0.00263,0.00117,0.02467,-0.00547,0.01143,0.00681,0.03992,0.00404,0.0057,0.1526,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+CTCF+CREB1,3,3.9829,4.0933,-0.0477,-0.0363,0.00636,0.00636,0.0064,0.07523,0.00011,0.00054,5e-05,0.07005,0.04425,0.00161,0.2271,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+CTCF+HIF1A,3,4.5902,4.7412,0.013,0.051,0.00501,0.00501,0.00988,0.0811,0.00012,0.00027,0.00403,0.10659,0.0256,0.00299,0.237,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+CTCF+REL,3,4.2507,4.3323,-0.0031,0.0104,0.0041,0.0041,0.00697,0.06968,-0.00027,0.00344,-0.00072,0.07976,0.03354,-0.00051,0.2234,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+CTCF+YY1,3,3.6011,3.6817,-0.0809,-0.074,0.00501,0.00501,0.00587,0.06907,-1e-05,-0.00049,-0.0008,0.09406,0.03154,-0.00055,0.2132,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+CTCF+JUND,3,3.7652,3.8463,-0.0786,-0.0615,0.0064,0.0064,0.00808,0.06132,-0.00103,-0.00134,-0.00149,0.06829,0.02425,-0.00111,0.2233,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+CTCF+SP3,3,3.8279,3.9177,-0.07,-0.0557,0.00395,0.00395,0.00725,0.07155,-0.00575,0.00019,0.00145,0.06815,0.0156,0.00142,0.2157,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+CTCF+NFIC,3,3.8564,3.931,-0.0492,-0.0443,0.00297,0.00297,0.00956,0.07471,0.00023,0.00115,0.00376,0.06334,0.02154,0.0027,0.2162,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+CREB1+HIF1A,3,3.7601,3.9374,-0.0989,-0.062,0.00641,0.00641,0.00678,0.02699,0.00016,0.00122,0.00419,0.04459,0.03908,0.0047,0.1988,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+CREB1+REL,3,3.442,3.55,-0.1116,-0.0991,0.0055,0.0055,0.0043,0.01748,-0.00021,0.00442,-6e-05,0.02205,0.04245,0.00157,0.1951,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+CREB1+YY1,3,3.1813,3.2882,-0.1487,-0.1427,0.00655,0.00655,0.00275,0.02969,5e-05,0.00051,-0.00014,0.05063,0.04298,0.00153,0.1908,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+CREB1+JUND,3,2.9792,3.0867,-0.1862,-0.1702,0.0079,0.0079,0.00539,0.00824,-0.00097,-0.00035,-0.00083,0.00984,0.03448,0.00096,0.191,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+CREB1+SP3,3,3.1863,3.3025,-0.1627,-0.1494,0.00554,0.00554,0.00405,0.02004,-0.00571,0.00121,0.00211,0.01211,0.02868,0.00349,0.1872,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+CREB1+NFIC,3,3.1886,3.2897,-0.1455,-0.1415,0.00457,0.00457,0.00636,0.02186,0.0003,0.00217,0.00442,0.006,0.03497,0.00477,0.1869,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+HIF1A+REL,3,4.1948,4.3433,-0.0392,-0.0001,0.00437,0.00437,0.00724,0.0235,-0.00019,0.0042,0.00396,0.05901,0.02818,0.00298,0.1981,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+HIF1A+YY1,3,3.8492,3.9967,-0.0826,-0.05,0.00529,0.00529,0.006,0.03552,7e-05,0.00025,0.00386,0.08723,0.02618,0.00292,0.1991,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+HIF1A+JUND,3,3.7132,3.8612,-0.1152,-0.0725,0.00673,0.00673,0.00845,0.01411,-0.00096,-0.00059,0.00314,0.04692,0.01895,0.00234,0.1964,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+HIF1A+SP3,3,3.7883,3.945,-0.1017,-0.0618,0.00421,0.00421,0.00756,0.02574,-0.0055,0.00094,0.00609,0.04867,0.0107,0.00487,0.1939,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+HIF1A+NFIC,3,3.7898,3.9313,-0.0851,-0.0547,0.00324,0.00324,0.00984,0.02756,0.00031,0.00189,0.0084,0.04238,0.01624,0.00615,0.1929,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+REL+YY1,3,3.4928,3.5709,-0.0992,-0.0912,0.00434,0.00434,0.00317,0.02401,-0.00033,0.00343,-0.00091,0.05876,0.0338,-0.00059,0.1893,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+REL+JUND,3,3.3761,3.4548,-0.1289,-0.1107,0.00575,0.00575,0.00546,0.00335,-0.00135,0.00258,-0.00161,0.02108,0.02689,-0.00116,0.1892,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+REL+SP3,3,3.4433,3.5307,-0.1177,-0.1023,0.00331,0.00331,0.00468,0.01493,-0.00576,0.00408,0.00128,0.02216,0.01901,0.00133,0.1857,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+REL+NFIC,3,3.4669,3.5391,-0.0997,-0.0937,0.00229,0.00229,0.00693,0.01681,-9e-05,0.00507,0.00365,0.01619,0.02418,0.00265,0.1858,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+YY1+JUND,3,2.9823,3.0599,-0.1784,-0.1668,0.00667,0.00667,0.00436,0.01442,-0.00109,-0.00136,-0.00168,0.04537,0.02435,-0.0012,0.1859,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+YY1+SP3,3,3.0675,3.1539,-0.1656,-0.1568,0.00418,0.00418,0.00348,0.02621,-0.00576,0.00017,0.00126,0.04662,0.01589,0.00133,0.1805,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+YY1+NFIC,3,3.1108,3.182,-0.145,-0.1455,0.00324,0.00324,0.00568,0.02891,0.00018,0.00113,0.00358,0.04373,0.02215,0.00261,0.1803,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+JUND+SP3,3,2.8877,2.9746,-0.1988,-0.1799,0.00573,0.00573,0.00598,0.00547,-0.00581,-0.00077,0.00032,0.00938,0.01149,0.00059,0.1798,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+JUND+NFIC,3,2.9085,2.9802,-0.1821,-0.1726,0.00482,0.00482,0.00774,0.00676,-0.00088,7e-05,0.00226,0.00385,0.01537,0.00161,0.1786,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,MITF+SP3+NFIC,3,2.9866,3.0671,-0.1698,-0.163,0.00235,0.00235,0.00686,0.01835,-0.00555,0.00159,0.00517,0.00507,0.00686,0.00411,0.176,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+CREB1+HIF1A,3,3.8437,3.9575,0.2515,0.2722,0.00268,0.00268,-0.00013,0.07636,5e-05,0.00212,0.00374,0.10315,0.02838,0.00435,0.1538,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+CREB1+REL,3,3.6084,3.6528,0.2502,0.2465,0.00183,0.00183,-0.00266,0.06678,-0.00031,0.00537,-0.00029,0.08367,0.03147,0.00137,0.1542,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+CREB1+YY1,3,3.0544,3.0979,0.1799,0.1696,0.00286,0.00286,-0.00405,0.06628,-5e-05,0.00144,-0.00036,0.09873,0.03204,0.00133,0.1379,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+CREB1+JUND,3,3.1943,3.2382,0.1753,0.175,0.00429,0.00429,-0.00153,0.05844,-0.00107,0.00058,-0.00106,0.07231,0.0235,0.00077,0.1387,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+CREB1+SP3,3,3.3401,3.3927,0.1965,0.1935,0.00188,0.00188,-0.00289,0.06883,-0.00573,0.00214,0.00188,0.07323,0.0179,0.0033,0.1426,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+CREB1+NFIC,3,3.3735,3.411,0.2179,0.2056,0.0009,0.0009,-0.00059,0.07199,0.00019,0.00309,0.0042,0.06842,0.02398,0.00458,0.1456,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+HIF1A+REL,3,3.793,3.8779,0.3672,0.39,3e-05,3e-05,0.00141,0.07005,-0.00031,0.00512,0.00352,0.11709,0.01746,0.00263,0.1476,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+HIF1A+YY1,3,3.0885,3.1725,0.2984,0.3147,0.00082,0.00082,0.00032,0.06935,-5e-05,0.00115,0.00341,0.13179,0.0155,0.00257,0.1355,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+HIF1A+JUND,3,3.3477,3.4322,0.2921,0.3185,0.00243,0.00243,0.00265,0.06155,-0.00107,0.00031,0.0027,0.10586,0.00823,0.00199,0.1284,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+HIF1A+SP3,3,3.2593,3.3526,0.3158,0.3394,-0.00031,-0.00031,0.00174,0.07178,-0.00553,0.00184,0.00564,0.10626,0.00019,0.00452,0.1399,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+HIF1A+NFIC,3,3.2916,3.3697,0.3365,0.3507,-0.00129,-0.00129,0.00401,0.07494,0.0002,0.0028,0.00796,0.10126,0.00552,0.0058,0.1432,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+REL+YY1,3,2.9611,2.9757,0.2841,0.2758,0.00011,0.00011,-0.00255,0.05849,-0.00043,0.00438,-0.00114,0.10774,0.02284,-0.00078,0.1363,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+REL+JUND,3,3.2237,3.2388,0.2787,0.2805,0.00169,0.00169,-0.00038,0.05073,-0.00146,0.00353,-0.00183,0.08374,0.01589,-0.00135,0.1306,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+REL+SP3,3,3.1277,3.1515,0.3002,0.2993,-0.00097,-0.00097,-0.00118,0.0609,-0.00577,0.00502,0.00105,0.08347,0.00822,0.00114,0.1405,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+REL+NFIC,3,3.1822,3.1908,0.3223,0.312,-0.00199,-0.00199,0.00105,0.06412,-0.00019,0.00602,0.00342,0.07879,0.01318,0.00246,0.1448,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+YY1+JUND,3,2.494,2.5082,0.2067,0.202,0.00249,0.00249,-0.00133,0.05013,-0.00119,-0.00043,-0.00191,0.09552,0.01339,-0.00139,0.1125,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
Stage3_Triples,CTCF+YY1+SP3,3,2.4128,2.4357,0.2294,0.2219,-0.00022,-0.00022,-0.00223,0.06036,-0.00577,0.0011,0.00103,0.09528,0.00514,0.00114,0.1236,COMPUTED_HCA_5307_vCM_RIDGE_GRN,
