source,target,coef
MOV10L1,MMRN1,0.1315962430260751
MOV10L1,AC131097.2,0.14869079193454737
PANX2,AC073848.1,0.17642741293357894
PANX2,AC103718.1,0.18866083837922615
PANX2,PGAP1,0.19262014174777944
PANX2,GPX5,0.2233495610168486
PANX2,AC090398.1,0.24978118083582043
TRABD,AAK1,0.18001465564508662
TRABD,LDB3,0.18078793544037916
TRABD,CKMT2,0.1834855095039938
TRABD,MALAT1,0.1864940491681015
TRABD,MYBPC3,0.19355029620750985
AL022328.3,CDX1,0.14112072422121857
AL022328.3,AL354979.1,0.1411207242212186
AL022328.3,AL592486.1,0.15785290553580614
AL022328.3,TRPM2-AS,0.15785290553580628
AL022328.3,AC023796.2,0.1823595942177124
AL022328.4,AC024933.1,0.06916051455539192
AL022328.4,AC112178.1,0.07763344744880205
AL022328.4,LINC01522,0.07763344744880231
AL022328.4,TNFSF15,0.07966170243237139
AL022328.4,AC015969.1,0.09508592197742867
SELENOO,RYR2,0.2927025418591213
SELENOO,CTNNA3,0.29347864542364316
SELENOO,ABLIM1,0.2935740260709618
SELENOO,TTN,0.309520286263559
SELENOO,PDE4DIP,0.31483724206086944
AL022328.1,AC012668.2,0.12877331873691503
AL022328.1,CRLF1,0.14245717255674636
AL022328.1,DEFB118,0.14880275624280834
AL022328.1,RAET1E-AS1,0.14880275624280875
AL022328.1,NOG,0.18225224817013114
AL022328.2,FZD9,0.1087349784105427
AL022328.2,AC016722.1,0.10873497841054286
AL022328.2,CXorf21,0.11532050668443014
AL022328.2,P2RY13,0.14452434827242738
AL022328.2,TNFSF15,0.1830648597816933
TUBGCP6,CYP3A5,0.08035508773786326
TUBGCP6,TNRC6B,0.08206828609635977
TUBGCP6,FLT3,0.08515196536897718
TUBGCP6,AC079950.1,0.08622134961068384
TUBGCP6,ALDH1L1,0.08892839759225041
HDAC10,CYBA,0.10876301752672674
HDAC10,HLA-B,0.10986577717424671
HDAC10,HLA-A,0.11074560043780032
HDAC10,CD7,0.11215293544587344
HDAC10,HCST,0.11406044707542506
MAPK12,HLA-C,0.17812949033388276
MAPK12,PECAM1,0.17843714399210345
MAPK12,NPDC1,0.18342564605275322
MAPK12,CAV1,0.1886967416139602
MAPK12,STOM,0.20036530674626463
MAPK11,NPDC1,0.2068331195796405
MAPK11,PDLIM1,0.21051212041478426
MAPK11,ADAM15,0.21102181122168356
MAPK11,RAMP3,0.21727709282932675
MAPK11,AQP1,0.21842523255252635
PLXNB2,CTSS,0.14211454249947086
PLXNB2,OAZ1,0.14369539126639008
PLXNB2,TSPO,0.14577219723055615
PLXNB2,TYROBP,0.14778100887556198
PLXNB2,PSAP,0.15097502185829287
DENND6B,NPC2,0.1150451851548148
DENND6B,VCAN,0.11616296758764756
DENND6B,COTL1,0.11999390245711358
DENND6B,SAT1,0.12083882324994316
DENND6B,FFAR3,0.14447702801322554
PPP6R2,TNRC6A,0.34820262666592344
PPP6R2,TTN,0.35104759285382203
PPP6R2,PDE4DIP,0.3592225118157587
PPP6R2,ZBTB20,0.36312428024670224
PPP6R2,FTX,0.36406143052849754
SBF1,MLXIPL,0.07149792659736678
SBF1,ZRANB2,0.07243174596611346
SBF1,DDX17,0.07571184083437502
SBF1,NEUROD2,0.08752932193263208
SBF1,ONECUT1,0.09310323867336605
ADM2,AC007193.3,0.17504043068414216
ADM2,LINC01288,0.18221983069774877
ADM2,AC100768.2,0.18221983069774883
ADM2,BPIFA2,0.21052008803746178
ADM2,LINC01666,0.282640422455711
MIOX,AC084035.1,0.19979994998749656
MIOX,AC019294.3,0.22343346355136748
MIOX,AL162425.1,0.22343346355136756
MIOX,AL109811.3,0.23877840283070048
MIOX,CCL3L1,0.25313113741760906
LMF2,ANXA2,0.18268773113983208
LMF2,ITM2B,0.18321664829779452
LMF2,B2M,0.1856546637667993
LMF2,HLA-E,0.19903343413006663
LMF2,HLA-C,0.20714163888820547
NCAPH2,RPL37A,0.15575643242729728
NCAPH2,FAU,0.15676945919567623
NCAPH2,RPL29,0.15701664657415315
NCAPH2,RPL9,0.15745107122871255
NCAPH2,PTMA,0.16515503436393905
U62317.3,AC005244.2,0.10084912941002515
U62317.3,LMLN2,0.10084912941002523
U62317.3,SPACA1,0.10707463856152775
U62317.3,AL049712.1,0.10728656545665281
U62317.3,HS3ST2,0.10737945368024782
TYMP,H3F3A,0.5571202021555263
TYMP,FTH1,0.5686770883847704
TYMP,SRGN,0.5729129432783869
TYMP,COTL1,0.5926238095037921
TYMP,OAZ1,0.5932896983142848
ODF3B,TMSB10,0.4726943445391201
ODF3B,IFITM3,0.4728782983011995
ODF3B,TM4SF1,0.47643384967274527
ODF3B,IFI27,0.48035438057521007
ODF3B,BST2,0.4958879243981656
U62317.5,AC096711.1,0.18699578742951126
U62317.5,EVI2B,0.19005823790937018
U62317.5,RGS2,0.19130306033852476
U62317.5,COTL1,0.19526049001845888
U62317.5,AIF1,0.20559414870848813
KLHDC7B,UCP2,0.2038695227306749
KLHDC7B,LYZ,0.20932851799049168
KLHDC7B,COTL1,0.22914847045316986
KLHDC7B,APOBEC3A,0.2311293039688184
KLHDC7B,AC020656.1,0.2514475383373256
SYCE3,VCX3A,0.10164333771812989
SYCE3,PEX5L-AS2,0.10164333771812994
SYCE3,OXCT2,0.10467936075895173
SYCE3,AL356489.2,0.11750619901814562
SYCE3,LINC01402,0.18215854879009466
CPT1B,TNNI3,0.10117464958391598
CPT1B,TNNT2,0.10463945053234623
CPT1B,RASGEF1B,0.10744493075212591
CPT1B,ACADVL,0.12619060360574902
CPT1B,LINGO1,0.1294788553478157
CHKB-CPT1B,HPSE,0.16154676082212688
CHKB-CPT1B,PITX1,0.1687856828724558
CHKB-CPT1B,AL391095.3,0.18235047099282617
CHKB-CPT1B,AC084128.1,0.22343346355136717
CHKB-CPT1B,AC018980.1,0.2234334635513672
CHKB,TMSB4X,0.18904160424353963
CHKB,RPL36,0.18955403920240135
CHKB,RPS28,0.1957735723786124
CHKB,HLA-A,0.19614655520550495
CHKB,HLA-B,0.2048017035932544
CHKB-DT,AL133215.2,0.08624438659511335
CHKB-DT,BSCL2,0.0879029189288145
CHKB-DT,VSIG4,0.08822619617424728
CHKB-DT,CCL18,0.09940363250859144
CHKB-DT,TRERNA1,0.16457366101047116
U62317.4,TEX38,0.1823595942177135
U62317.4,AC104590.1,0.1922479586597779
U62317.4,AC008878.1,0.2580568522729421
U62317.4,AC000058.1,0.2885524262788451
U62317.4,TNFSF18,0.3650150625057261
MAPK8IP2,AC114810.1,0.10620035759404008
MAPK8IP2,SDC1,0.122633698765747
MAPK8IP2,CCK,0.1357922960217317
MAPK8IP2,IGLL5,0.1399769762558187
MAPK8IP2,IGHG3,0.14356120666912972
ARSA,CALM1,0.1893808329067324
ARSA,HLA-E,0.1896109531555216
ARSA,GNG11,0.19269922311361679
ARSA,TMSB10,0.19971089303209846
ARSA,LGALS3,0.2119502515362108
SHANK3,CDH5,0.4192710459830803
SHANK3,ADGRF5,0.4224942376163265
SHANK3,FLT1,0.4303469839259759
SHANK3,F8,0.4542763768937916
SHANK3,VWF,0.4843836292892963
ACR,Z82246.1,0.09893980905833161
ACR,CEACAM20,0.11519785899542932
ACR,NUTM2E,0.12965211328515677
ACR,AP000911.2,0.129652113285157
ACR,LCN15,0.1482070197647846
AC002056.2,AC103809.1,0.06885403112761634
AC002056.2,NECTIN4,0.0718130657225836
AC002056.2,AC104640.1,0.07584036600991838
AC002056.2,Z97206.2,0.10251650035612266
AC002056.2,AC090109.1,0.10289634199993979
RABL2B,RBM39,0.08017974436975302
RABL2B,SATB2,0.08084412807320072
RABL2B,CHSY3,0.08174760163769815
RABL2B,GRM7,0.08603529387035476
RABL2B,KIF5C,0.08792983005962683
FP565260.3,TRERNA1,0.08759582835363267
FP565260.3,AC012050.1,0.08759582835363286
FP565260.3,AQP6,0.08759582835363286
FP565260.3,NPB,0.09103727866334622
FP565260.3,HAPLN1,0.09449113259495778
GATD3B,PKP2,0.08700690836218937
GATD3B,SLC8A1,0.08744325374660279
GATD3B,FHL2,0.0878157351389533
GATD3B,TRDN-AS1,0.08819325571900363
GATD3B,MLIP,0.09109933676978141
FP565260.2,AC015909.3,0.09218401447342393
FP565260.2,AC010325.1,0.09608882038413541
FP565260.2,KREMEN2,0.09841085907891985
FP565260.2,P2RX1,0.10536799001019304
FP565260.2,AC133565.1,0.1067514368550357
FP565260.1,C2CD4B,0.08287447731780831
FP565260.1,FGF23,0.08332813790383255
FP565260.1,RPL23A,0.08604560936997555
FP565260.1,SERPINH1,0.08704611590167168
FP565260.1,SH2D2A,0.09401447130563041
FP565260.6,LINC01402,0.10323311191371441
FP565260.6,AC079950.1,0.11319425963945769
FP565260.6,FLT3,0.11462140413600766
FP565260.6,NUTM2E,0.11562487596002133
FP565260.6,TRGV10,0.12235447185708281
AC079801.1,DEFB118,0.09581842982244221
AC079801.1,AC026691.1,0.09967150880261624
AC079801.1,AC174065.1,0.09983346924762661
AC079801.1,AL445470.1,0.11716725654076073
AC079801.1,MAGEA11,0.14857552513511277
CU633967.1,SAMD4A,0.14812255084216
CU633967.1,MAP4,0.14938608728932146
CU633967.1,ANK3,0.15100576982643873
CU633967.1,LTBP1,0.15331312787576806
CU633967.1,PAM,0.15492066683176758
FP236315.1,AC138304.1,0.144041571866161
FP236315.1,AC092329.1,0.15784895659739023
FP236315.1,AF131215.7,0.15784895659739112
FP236315.1,PAK3,0.16769165251809362
FP236315.1,AC055878.1,0.17654681751241436
LINC01669,AL049629.2,0.1586146584731577
LINC01669,LINC00313,0.1612343397630265
LINC01669,AC007298.1,0.18295098659419012
LINC01669,FAM230A,0.19767900578185077
LINC01669,AC017076.1,0.21662247216569827
CU639417.3,AC015819.2,0.1157478496600496
CU639417.3,SPC25,0.11744687048116073
CU639417.3,SLCO2A1,0.11878761315740836
CU639417.3,Z99916.3,0.12105565063744193
CU639417.3,AC010319.3,0.12865577491644184
SIK1B,EIF1,0.15431272801540852
SIK1B,HLA-C,0.15450389452312635
SIK1B,JUND,0.15809502839821357
SIK1B,TCIM,0.16309112497486877
SIK1B,HLA-E,0.1650732729184615
CU633906.2,AC128707.1,0.10273317290317602
CU633906.2,AL365434.2,0.10620035759403984
CU633906.2,TMIGD1,0.1062003575940403
CU633906.2,LAMP3,0.11475926551883542
CU633906.2,KCNV1,0.12276202918509493
CBSL,C9orf170,0.21804327336007437
CBSL,AL592528.1,0.23554312622717377
CBSL,AC092620.3,0.2580568522729428
CBSL,ODF2-AS1,0.2580568522729429
CBSL,AL356859.1,0.3332333183310853
U2AF1L5,DDX17,0.09062671489197317
U2AF1L5,ARGLU1,0.09138197792840684
U2AF1L5,TCF4,0.09167024667776567
U2AF1L5,NKTR,0.09571634166989813
U2AF1L5,HNRNPA2B1,0.10091696399877992
CU638689.4,AC010542.5,0.09241362313289533
CU638689.4,ITGA6,0.09695644590209966
CU638689.4,ARMC12,0.10219881553354797
CU638689.4,TEX101,0.11262494166727856
CU638689.4,CDKN1C,0.11969366548763458
CU638689.5,CD59,0.12564001078538148
CU638689.5,SPARCL1,0.12631226651713423
CU638689.5,HLA-E,0.13655290991485805
CU638689.5,LINC00284,0.13682763514987803
CU638689.5,AC010319.3,0.14512943749450416
FP475955.3,LINC00598,0.16087618005136003
FP475955.3,AC078889.1,0.1687856828724557
FP475955.3,LINC01337,0.17300212882790317
FP475955.3,LEP,0.23425644887775446
FP475955.3,PSG1,0.25174596551066314
FP475955.1,AL138808.1,0.106830371414244
FP475955.1,GNG3,0.10683037141424402
FP475955.1,WFDC9,0.1068303714142441
FP475955.1,AC022903.1,0.10683037141424419
FP475955.1,AL033527.3,0.10683037141424422
CU634019.6,RHPN1-AS1,0.154044787789278
CU634019.6,TAS2R43,0.1540447877892786
CU634019.6,MSMP,0.16290166421452448
CU634019.6,GTSCR1,0.1686435758322994
CU634019.6,AL359555.4,0.16875014192743115
CU634019.1,NUTM2F,0.11433772927925909
CU634019.1,AC011933.3,0.11433772927925914
CU634019.1,NDUFB2-AS1,0.12041253858067329
CU634019.1,AC018767.3,0.1269916892218309
CU634019.1,AGR2,0.20500989069287295
CU633904.1,ARHGAP8,0.16878568287245613
CU633904.1,AC119396.1,0.17060042296123587
CU633904.1,AL121936.1,0.18235047099282736
CU633904.1,MAGEB1,0.2580568522729432
CU633904.1,SLC35F3,0.2657971364442241
FP236241.1,RPEL1,0.16641659164415964
FP236241.1,FOXR1,0.20393017905739233
FP236241.1,ABCB6,0.20393017905739347
FP236241.1,AC079921.2,0.23554312622717413
FP236241.1,AC104996.1,0.30844905291983177
SMIM11B,SCN2A,0.06489643984046366
SMIM11B,AC099509.1,0.07461053236735664
SMIM11B,CXCL14,0.07509403655817726
SMIM11B,LINC00500,0.09191444658698865
SMIM11B,LINC00269,0.11257550014384586
CU633980.1,TBC1D3D,0.1345229732715913
CU633980.1,AL592435.1,0.15048044228079838
CU633980.1,CDC20B,0.15522957321977324
CU633980.1,LINC02221,0.17385127924935231
CU633980.1,AC091564.2,0.17385127924935304
SMIM34B,NCBP2-AS1,0.11849115995666662
SMIM34B,LINC02380,0.1286557749164409
SMIM34B,AC002094.2,0.14093851201596086
SMIM34B,AL590422.1,0.21052916244556846
SMIM34B,AL096869.1,0.21052916244556888
KCNE1B,SAMSN1,0.13239734200853773
KCNE1B,SLC16A10,0.13386566637605704
KCNE1B,IL2RA,0.1359012541371631
KCNE1B,LINC01054,0.1397859194154222
KCNE1B,EPB41L3,0.14564262162396516
FP671120.1,OLFM2,0.4385911914787079
FP671120.1,ACLY,0.49985566290560357
FP671120.1,FP236383.1,0.5251107032283467
FP671120.1,MLXIPL,0.5439036249690019
FP671120.1,FASN,0.5970582394101215
FP236383.1,LPIN1,0.3956449528255168
FP236383.1,ACACB,0.4333196073139794
FP236383.1,MLXIPL,0.5130264432293786
FP236383.1,FP671120.1,0.5251107032283466
FP236383.1,FASN,0.525450217995572
FP236383.2,BX323046.1,0.15785290553580622
FP236383.2,AC007240.1,0.1621139329713843
FP236383.2,ZNF157,0.1630340000664974
FP236383.2,AURKB,0.1940965302518148
FP236383.2,FAM111B,0.23157946490862144
FP236383.3,LCN15,0.13489679257671916
FP236383.3,TACC1,0.1362799076347377
FP236383.3,AC092171.2,0.13747198900368432
FP236383.3,PIGR,0.15404478778927702
FP236383.3,CYP26C1,0.15404478778927808
LINC01666,HAS2,0.20478083217610962
LINC01666,AC241644.2,0.2234334635513668
LINC01666,LINC02180,0.2580568522729413
LINC01666,TNFAIP6,0.2765921605022705
LINC01666,ADM2,0.28264042245571097
CR392039.3,HCAR1,0.18235959421771317
CR392039.3,AC137590.1,0.182359594217714
CR392039.3,A4GNT,0.182359594217714
CR392039.3,DEFB118,0.18235959421771403
CR392039.3,AC018552.2,0.19034608760377922
CR381653.1,MLIP,0.29457345357225656
CR381653.1,NEBL,0.2970418045463794
CR381653.1,CTNNA3,0.29858267960726503
CR381653.1,PDE4DIP,0.29994617433780196
CR381653.1,TTN,0.30439294372099174
LINC01667,LINC00494,0.13420572326664518
LINC01667,ANKRD20A8P,0.14124728997911512
LINC01667,ACACB,0.14396330508472158
LINC01667,ADIPOQ,0.14914296820094802
LINC01667,AC022414.1,0.1726050934589484
CR382287.2,KANK1,0.08735018971191984
CR382287.2,TCP10,0.08998144775959832
CR382287.2,LINC00486,0.0930538437959736
CR382287.2,AC093424.1,0.09375638090190101
CR382287.2,C6orf222,0.0987207706238519
AP003900.1,NLRP2B,0.1687856828724555
AP003900.1,BSX,0.18235047099282733
AP003900.1,AC010181.1,0.1997999499874975
AP003900.1,AC068580.4,0.2234334635513676
AP003900.1,AL391883.1,0.25805685227294306
TPTE,AC100858.2,0.07562822926342286
TPTE,TWIST2,0.0763852334805155
TPTE,GAPLINC,0.07726837854561375
TPTE,LINC01705,0.09212034390288248
TPTE,AC090200.1,0.10221730058291748
AP001464.1,AL121583.1,0.14112072422121863
AP001464.1,AP006284.1,0.14112072422121874
AP001464.1,DEFB123,0.1411207242212189
AP001464.1,AL392086.1,0.199799949987497
AP001464.1,AC243829.2,0.21099304363347646
LINC01674,AC006007.1,0.13689306302027623
LINC01674,SSBP3-AS1,0.13837330608791198
LINC01674,AC018553.2,0.13837330608791223
LINC01674,LINC02042,0.1440487795298336
LINC01674,BX005214.1,0.22343346355136773
AP001347.1,RORA,0.16055525747089014
AP001347.1,RBMS3-AS3,0.16610280260475144
AP001347.1,EBF2,0.1663997528836513
AP001347.1,EBF1,0.17851932436822165
AP001347.1,MAML2,0.18453954033415704
LIPI,AC027020.1,0.09842441420851152
LIPI,EBF1,0.10015447027068468
LIPI,AC007319.1,0.11163352310677442
LIPI,AP000781.1,0.11425884810412185
LIPI,AP001347.1,0.150288159753328
RBM11,AL353593.2,0.1499214290853978
RBM11,Z99755.2,0.1499214290853978
RBM11,AC011247.2,0.14992142908539782
RBM11,AGRP,0.14992142908539796
RBM11,AL359397.1,0.14992142908539807
HSPA13,MT-ATP6,0.20427274775690782
HSPA13,MT-ND3,0.2050748985298075
HSPA13,MT-ND4,0.2079457732577097
HSPA13,MT-CO2,0.21001580209959092
HSPA13,MT-ND5,0.21509615651401867
SAMSN1,SLC11A1,0.4951156855395177
SAMSN1,THBS1,0.5017118488912838
SAMSN1,KYNU,0.5114181456139801
SAMSN1,ANPEP,0.5408560763580633
SAMSN1,NAMPT,0.553675179669435
SAMSN1-AS1,NTN1,0.09650922624317118
SAMSN1-AS1,RYR2,0.10018173340175608
SAMSN1-AS1,RABGAP1L,0.10082801279249197
SAMSN1-AS1,LINC02403,0.1046333125112711
SAMSN1-AS1,AC008453.1,0.12853062336365317
AF127936.2,AC136475.2,0.22343346355136687
AF127936.2,LINC00489,0.22343346355136695
AF127936.2,AC112484.3,0.22343346355136706
AF127936.2,ADIPOQ-AS1,0.2646338843146054
AF127936.2,SIGLECL1,0.28847540773758235
AF127577.4,ITPR2,0.10860112601594271
AF127577.4,TRHDE,0.10932707146204088
AF127577.4,AP002518.2,0.10960939769045155
AF127577.4,TMEM132C,0.11443985638973718
AF127577.4,SVEP1,0.12722761128320706
AF127577.3,AC137932.1,0.0914612055130451
AF127577.3,PRSS54,0.09801917524321839
AF127577.3,AP003400.1,0.10462282778166875
AF127577.3,AC100802.1,0.11904262597428758
AF127577.3,AL670729.2,0.12157930250723147
NRIP1,FKBP5,0.2067678799079843
NRIP1,ADIPOQ,0.21189915469214596
NRIP1,SIK2,0.21446523540849938
NRIP1,FOXO1,0.21690215807936736
NRIP1,LEP,0.21992153067163656
AF127577.1,PRPH,0.16933367959243426
AF127577.1,HCG20,0.17556953630229297
AF127577.1,AC100849.2,0.1822198306977484
AF127577.1,HOXD9,0.20713050020985832
AF127577.1,AC010880.1,0.21617196893956173
AF127577.2,LINC01645,0.12509371057392948
AF127577.2,SIK2,0.12554795511151262
AF127577.2,AC026369.1,0.12562452179041766
AF127577.2,SPATA9,0.13477584301158077
AF127577.2,AL356479.1,0.16050555096102656
AJ009632.2,CA12,0.11581682992416979
AJ009632.2,NECTIN3-AS1,0.12690750386159597
AJ009632.2,PDE3B,0.13498757649152937
AJ009632.2,LINC02012,0.18378038611986983
AJ009632.2,PROC,0.2324797957583104
USP25,ANKRD17,0.31768967015493943
USP25,PDE4DIP,0.3193190699055437
USP25,QKI,0.319521079553538
USP25,FTX,0.3304131712215866
USP25,ZBTB20,0.3307763251779114
MIR99AHG,CELF2,0.51074375717307
MIR99AHG,NFIA,0.5269213508175513
MIR99AHG,FTX,0.5568660369148121
MIR99AHG,ZBTB20,0.5614566814121533
MIR99AHG,LAMA2,0.5802772023568367
AP001172.1,CDH19,0.1159273913026478
AP001172.1,LINC01088,0.1163790770914485
AP001172.1,VIT,0.1167311999430469
AP001172.1,NEGR1,0.11961886078323872
AP001172.1,MIR99AHG,0.15222032864347448
AP001172.2,LINC02088,0.15402937252139104
AP001172.2,AF130417.1,0.15653840418651774
AP001172.2,IQCF2,0.20393017905739302
AP001172.2,AC084083.1,0.20393017905739336
AP001172.2,AC096637.1,0.27569561356055117
AP000962.1,AP002518.2,0.15340661278206838
AP000962.1,FOXP2,0.16450120214261188
AP000962.1,FTX,0.16785230215672844
AP000962.1,LAMA2,0.1712293094780561
AP000962.1,MIR99AHG,0.2229128889862355
AF130359.1,AL136501.1,0.15758168182874555
AF130359.1,ABCA6,0.16075481543911066
AF130359.1,AF212831.1,0.16282612684788977
AF130359.1,LINC01050,0.16617868506554695
AF130359.1,ACSL4,0.18131085599471056
AF212831.1,CELF2-AS1,0.1478576609085654
AF212831.1,AF130359.1,0.16282612684788977
AF212831.1,ANGPTL3,0.1750879738428371
AF212831.1,AC015909.1,0.1958327975703149
AF212831.1,AC010624.3,0.24785998259960706
LINC01549,AC016907.2,0.12913326889115115
LINC01549,AC092171.2,0.13277051988672822
LINC01549,SCGB2A1,0.14880275624280856
LINC01549,CYP26C1,0.1488027562428089
LINC01549,C1orf143,0.14880275624280911
CXADR,RBM20,0.35341211195961764
CXADR,MLIP,0.35533472425445384
CXADR,CTNNA3,0.3586878257868804
CXADR,CDH2,0.35879725366752935
CXADR,PDLIM5,0.36448024813573254
BTG3,MT-CO2,0.3351729876801502
BTG3,HSP90AB1,0.3360374258965515
BTG3,RPS7,0.338826941826766
BTG3,H3F3B,0.3495313341901403
BTG3,EIF1,0.3639631947213444
C21orf91-OT1,LINC00901,0.09948662618771062
C21orf91-OT1,AC024475.3,0.09948662618771098
C21orf91-OT1,AC245297.3,0.1026031651562941
C21orf91-OT1,AC134669.1,0.114350834052805
C21orf91-OT1,LINC01645,0.1154772398806757
C21orf91,PECAM1,0.13653486274255525
C21orf91,RPL37,0.1370847483204643
C21orf91,ADGRL4,0.1399228986370021
C21orf91,IL6ST,0.14860902096999704
C21orf91,TXNIP,0.15910504187886473
AL109761.1,LINC01537,0.08052259323318718
AL109761.1,NEIL3,0.08463421111976752
AL109761.1,ANTXRL,0.08887827619276503
AL109761.1,AC098848.1,0.09330002697570937
AL109761.1,AC023510.1,0.11484707587996575
CHODL-AS1,LINC01845,0.08994973060222589
CHODL-AS1,AC104169.1,0.09577967471643187
CHODL-AS1,NT5C1B-RDH14,0.09577967471643188
CHODL-AS1,AC025431.1,0.09860307039424245
CHODL-AS1,LINC02221,0.11074418920193034
CHODL,KIAA1217,0.08022544649754709
CHODL,AL139289.1,0.0841963060179618
CHODL,MEGF10,0.09765892889732401
CHODL,LINC02461,0.10396336268660594
CHODL,AF130417.1,0.181849693041497
AF130417.1,AC005692.2,0.13891788582985382
AF130417.1,AC005154.4,0.14158800974779717
AF130417.1,AP001172.2,0.15653840418651774
AF130417.1,CHODL,0.181849693041497
AF130417.1,IQCF2,0.192027914678632
TMPRSS15,AC091073.1,0.09459691764924281
TMPRSS15,NRAP,0.10547092195646185
TMPRSS15,ANKRD1,0.10663416947373697
TMPRSS15,LINC02010,0.15528266030215135
TMPRSS15,AC008635.1,0.17217394006209286
MIR548XHG,HSPB3,0.07606812586273982
MIR548XHG,LINC02293,0.07984040545875898
MIR548XHG,AC080038.2,0.07984040545875899
MIR548XHG,ADGRD2,0.08082479279323848
MIR548XHG,LINGO1,0.08869734431429155
AL157359.1,AC004930.1,0.13214843620234537
AL157359.1,BX005040.3,0.1321484362023455
AL157359.1,THEM5,0.13214843620234556
AL157359.1,LINC00242,0.13784233337193813
AL157359.1,AC084030.1,0.16185419005777643
LINC00320,AL078644.2,0.12273745343610508
LINC00320,AL357793.2,0.13452297327159146
LINC00320,AC104184.1,0.15010480116983277
LINC00320,SMCR2,0.1738512792493516
LINC00320,LINC01685,0.21293144892253232
NCAM2,PID1,0.4563123996027017
NCAM2,ABCA6,0.4590656354923384
NCAM2,SCN7A,0.4748264120070873
NCAM2,CDH19,0.47927813835453154
NCAM2,NEGR1,0.5380079510768082
AP001136.1,HIST1H2AB,0.2355431262271726
AP001136.1,AC012313.7,0.2355431262271728
AP001136.1,AC027020.1,0.23554312622717344
AP001136.1,LINC01711,0.23554312622717383
AP001136.1,HJURP,0.2550612035013309
AP001117.1,LINC01918,0.1411207242212193
AP001117.1,AP001010.1,0.15785290553580603
AP001117.1,AC245014.1,0.15785290553580625
AP001117.1,AC092620.1,0.18220125943927812
AP001117.1,AC024475.3,0.1823595942177138
AF241725.1,AC091808.1,0.07425233661006224
AF241725.1,LINC01654,0.07425233661006225
AF241725.1,AC090109.1,0.09493522059408818
AF241725.1,AL117328.2,0.10591694527998549
AF241725.1,LINC00364,0.10591694527998552
LINC00317,AC084082.1,0.20393528005334874
LINC00317,LINC01654,0.20393528005334885
LINC00317,MYCNUT,0.21804327336007406
LINC00317,PCDHB8,0.2355431262271726
LINC00317,ROPN1,0.23554312622717388
LINC01425,AC091073.1,0.11433772927925953
LINC01425,NDUFB2-AS1,0.12041253858067327
LINC01425,AC018767.3,0.12699168922183085
LINC01425,AP001803.2,0.132148436202345
LINC01425,ASCL4,0.13214843620234523
AP000472.1,AC008750.7,0.11141468220272677
AP000472.1,IL21,0.12466233678100219
AP000472.1,NPTX1,0.14405959305435775
AP000472.1,AL135934.1,0.14405959305435775
AP000472.1,CPA5,0.14405959305435778
LINC01687,AC090578.1,0.11509459203055385
LINC01687,PAPPA-AS2,0.1488027562428084
LINC01687,LINC01920,0.14880275624280861
LINC01687,AC009117.2,0.14880275624280886
LINC01687,AL159174.1,0.1488027562428091
AP000561.1,AL157823.2,0.21222988185651784
AP000561.1,HSD17B2,0.22250799798098927
AP000561.1,BARX2,0.2372773875456459
AP000561.1,AC005487.1,0.24527923537678023
AP000561.1,CAMK1G,0.2862708099803717
AP000959.1,AC063949.2,0.13330644517614995
AP000959.1,HIST2H4A,0.1687856828724556
AP000959.1,AC017048.2,0.16878568287245613
AP000959.1,LINC00645,0.18876957353728974
AP000959.1,AC244100.3,0.21804327336007384
AP001116.1,AC244100.3,0.17385127924935148
AP001116.1,AL354714.3,0.17385127924935223
AP001116.1,CALCA,0.19729429437299215
AP001116.1,LINC01257,0.20674235522444298
AP001116.1,ERN2,0.2276907097347789
AP000477.1,BACH1-IT2,0.2234334635513671
AP000477.1,AC099314.1,0.23065863401055378
AP000477.1,AL596451.1,0.3352249703144133
AP000477.1,NECTIN3-AS1,0.33823250505516084
AP000477.1,SLC6A5,0.41028953444380967
AP000470.1,LINC02257,0.16016555366435445
AP000470.1,AL449106.1,0.16878568287245602
AP000470.1,LINC01648,0.18235047099282642
AP000470.1,AC108037.1,0.182350470992827
AP000470.1,AL513008.1,0.19979994998749795
LINC01684,COLEC12,0.1848665939325908
LINC01684,SLC9A9,0.19744316989726832
LINC01684,MRC1,0.21131042537671527
LINC01684,RBM47,0.22065136347432035
LINC01684,RBPJ,0.22682585918623763
LINC01692,MALAT1,0.07651337166009581
LINC01692,AC018866.1,0.0806897913077305
LINC01692,AL162384.1,0.08068979130773087
LINC01692,C6orf118,0.08995281191601306
LINC01692,AC105345.2,0.10478863658263224
AP000146.1,LINC01793,0.07479590873251626
AP000146.1,GPR17,0.07537585122338424
AP000146.1,EMC10,0.07758554718527871
AP000146.1,PLD5,0.07840278153808412
AP000146.1,AC020909.2,0.08312264932569859
AP001341.1,LINC00452,0.21291664642904512
AP001341.1,AC003965.2,0.21291664642904515
AP001341.1,AC099314.1,0.21969145620533884
AP001341.1,AL596451.1,0.3194889302609044
AP001341.1,NECTIN3-AS1,0.3216316546355532
LINC00158,AL133464.1,0.13214843620234515
LINC00158,GSTA1,0.13214843620234515
LINC00158,ARHGEF18,0.13214843620234523
LINC00158,LINC00850,0.13441237269081927
LINC00158,IL7,0.13977480622378788
MIR155HG,EDN1,0.11966732298139234
MIR155HG,LINCMD1,0.12502746315642074
MIR155HG,MARCO,0.13481954839468235
MIR155HG,AC099552.1,0.14570417730396382
MIR155HG,EMP1,0.1514182379185781
