source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	dorothea_level	curation_effort
P05412	P00749	JUN	PLAU	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;NTNUcuration_CollecTRI2;TRRUST;TRRUST_DoRothEA;CollecTRI2;NTNU.Curated_CollecTRI;TRRUST_CollecTRI2;ExTRI2_CollecTRI2	CollecTRI2:11774742;CollecTRI2:19524937;CollecTRI2:15653692;CollecTRI:11115541;CollecTRI2:16474180;CollecTRI2:12384986;CollecTRI2:14676209;CollecTRI2:1762914;CollecTRI2:15558021;CollecTRI2:9560322;CollecTRI2:20492175;CollecTRI2:15180498;CollecTRI2:9409785;CollecTRI2:8547215;CollecTRI2:1330539;CollecTRI2:8632000;CollecTRI2:17299802;CollecTRI2:11115541;CollecTRI2:8123597;CollecTRI:8570190;CollecTRI2:9442043;TRRUST:10454570;CollecTRI2:14704150;CollecTRI2:15149338;CollecTRI2:9038212;CollecTRI2:11050091;CollecTRI2:15757900;CollecTRI2:23978400;CollecTRI2:16393986;CollecTRI2:28364860;CollecTRI2:8142009;CollecTRI2:9710599;CollecTRI:10454570;CollecTRI2:11676474;CollecTRI2:11745419;CollecTRI:11774399;CollecTRI2:18829529;CollecTRI2:34244488;CollecTRI2:7624151;CollecTRI2:17116726;CollecTRI2:23708932;CollecTRI2:20467333;CollecTRI2:22986533;TRRUST:11774399;CollecTRI2:10942386;CollecTRI2:21567400;CollecTRI2:11774399;CollecTRI2:8570190;CollecTRI2:11779207;CollecTRI2:16510444;CollecTRI2:16091006;CollecTRI2:8761947;CollecTRI2:10688648;CollecTRI2:11334730;CollecTRI:8123597;CollecTRI2:7760840;CollecTRI2:10727433;CollecTRI2:12168795;CollecTRI2:11688958;CollecTRI2:9671463;CollecTRI2:9873019;CollecTRI2:10622538;CollecTRI2:11245436;CollecTRI2:10454570;CollecTRI2:25200076;CollecTRI2:19768635;CollecTRI2:8804426	D	67
P40763	P41182	STAT3	BCL6	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;ENCODE-proximal;GEREDB_CollecTRI;NTNUcuration_CollecTRI2;GEREDB_CollecTRI2;DoRothEA-A_CollecTRI2;TRRUST;TRRUST_DoRothEA;ReMap_DoRothEA;CollecTRI2;NTNU.Curated_CollecTRI;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;ARACNe-GTEx_DoRothEA	CollecTRI2:32720470;CollecTRI2:31570752;TRRUST:23716595;CollecTRI2:20228272;CollecTRI2:30413785;CollecTRI:20228272;CollecTRI2:27436361;TRRUST:20228272;CollecTRI:23716595;CollecTRI2:26188063;CollecTRI2:22118527;CollecTRI2:23716595;CollecTRI2:27398157;CollecTRI2:37608388;CollecTRI2:16702165;CollecTRI2:31026806;CollecTRI2:36099917;CollecTRI2:28848064;CollecTRI2:32468318;CollecTRI2:28754906	A	20
Q06330	Q00653	RBPJ	NFKB2	True	True	False	True	True	False	ExTRI_CollecTRI;DoRothEA;CollecTRI;TFactS_DoRothEA;SIGNOR_CollecTRI2;TfactS_CollecTRI2;TFactS_CollecTRI;CollecTRI2;SIGNOR_CollecTRI	CollecTRI:11115605;CollecTRI:9528780;CollecTRI2:9528780;CollecTRI2:11115605	D	4
P17676	Q9HDD0	CEBPB	PLAAT1	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:11116053		1
P16220	P00797	CREB1	REN	True	True	False	True	True	False	ExTRI_CollecTRI;DoRothEA;CollecTRI;HTRIdb;GEREDB_CollecTRI;NTNUcuration_CollecTRI2;GEREDB_CollecTRI2;DoRothEA-A_CollecTRI2;TfactS_CollecTRI2;HTRI_CollecTRI;HTRIdb_CollecTRI2;CollecTRI2;TRED_DoRothEA;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb_DoRothEA;RegNetwork_DoRothEA	HTRIdb:8645191;CollecTRI:15857826;CollecTRI2:8645191;CollecTRI:22645148;CollecTRI2:11116131;CollecTRI:8645191;CollecTRI2:28701311;CollecTRI2:9247737;CollecTRI:9247737;CollecTRI2:22628303;CollecTRI2:26552350;CollecTRI2:8408633;CollecTRI2:8914017;CollecTRI:8999953;CollecTRI:22628303;CollecTRI2:20393195;CollecTRI:11116131;CollecTRI:8914017;CollecTRI2:35170417;CollecTRI2:15368359;CollecTRI2:8999953;CollecTRI2:22645148;HTRIdb:8914017;CollecTRI:8408633;CollecTRI2:26268270;CollecTRI2:33798678;CollecTRI2:15857826	A	27
P16220	P49768	CREB1	PSEN1	True	True	False	True	True	False	ExTRI_CollecTRI;TRRUST_CollecTRI;DoRothEA;CollecTRI;NTNUcuration_CollecTRI2;TRRUST;DoRothEA-A_CollecTRI2;TRRUST_DoRothEA;TfactS_CollecTRI2;CollecTRI2;TRED_DoRothEA;NTNU.Curated_CollecTRI;TRRUST_CollecTRI2;ExTRI2_CollecTRI2;RegNetwork_DoRothEA	CollecTRI2:11116137;CollecTRI:11116137;TRRUST:11116137;CollecTRI2:33519376;CollecTRI2:35096015;DoRothEA:11116137;CollecTRI2:17587310	A	7
P56270	Q03431	MAZ	PTH1R	True	True	True	True	True	False	ExTRI_CollecTRI;DoRothEA;CollecTRI;TfactS_CollecTRI2;ORegAnno_DoRothEA;CollecTRI2;ORegAnno;ExTRI2_CollecTRI2;PAZAR	CollecTRI2:14765995;DoRothEA:14765995;ORegAnno:14765995;PAZAR:14765995;CollecTRI:14765995;CollecTRI:11116210;CollecTRI2:12684688	D	7
P10589	P04004	NR2F1	VTN	True	True	False	True	True	False	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI:11117523;CollecTRI2:11117523		2
P04637	P08047	TP53	SP1	True	False	True	True	False	True	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI	CollecTRI:15967108;CollecTRI:18419600;CollecTRI:15790310;CollecTRI:7478550;CollecTRI2:18769160;CollecTRI:11118296;CollecTRI:19846904;CollecTRI:11384995;CollecTRI:18769160;CollecTRI:9865734;CollecTRI:19244234;CollecTRI:21611785		12
P08047	P04637	SP1	TP53	True	True	True	False	False	False	ExTRI_CollecTRI;DoRothEA;CollecTRI;FANTOM4_DoRothEA;DoRothEA-A_CollecTRI2;NFIRegulomeDB_DoRothEA;PAZAR_DoRothEA;TfactS_CollecTRI2;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI:14962081;CollecTRI2:30691044;CollecTRI:22001409;CollecTRI:18714402;CollecTRI:7478550;CollecTRI:15780936;CollecTRI:19846904;CollecTRI:11384995;CollecTRI:15489892;DoRothEA:12145335;CollecTRI:19244234	A	11
Q16236	P48506	NFE2L2	GCLC	True	True	True	True	True	False	TRRUST_CollecTRI;TRRUST;DoRothEA-A_CollecTRI2;TFactS_CollecTRI;DoRothEA;CollecTRI;NTNUcuration_CollecTRI2;PAZAR_DoRothEA;ReMap_DoRothEA;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2;SIGNOR_CollecTRI;SIGNOR_CollecTRI2;ExTRI_CollecTRI;TFactS_DoRothEA;TfactS_CollecTRI2;DoRothEA-A_CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;GOA_CollecTRI;TRRUST_DoRothEA;GOA_CollecTRI2;TRRUST_CollecTRI2;SIGNOR;PAZAR	CollecTRI2:16426233;CollecTRI2:36493734;CollecTRI2:37493162;CollecTRI2:26556031;CollecTRI2:19283895;CollecTRI2:18355458;CollecTRI2:25610489;CollecTRI2:30783799;CollecTRI2:34252440;CollecTRI2:32361680;CollecTRI2:17822364;CollecTRI2:29964319;CollecTRI2:18691715;CollecTRI2:28515695;CollecTRI:22212472;CollecTRI2:35204303;CollecTRI2:18926903;PAZAR:9601066;CollecTRI2:22459801;CollecTRI2:24467268;CollecTRI2:24523358;CollecTRI2:20657484;CollecTRI2:30233680;CollecTRI2:27015836;CollecTRI2:26498409;CollecTRI2:33505589;CollecTRI2:20684287;CollecTRI2:23244591;CollecTRI:18926903;CollecTRI2:26313892;CollecTRI2:21141598;CollecTRI2:22793650;CollecTRI2:34950419;CollecTRI2:35002735;CollecTRI2:33672046;CollecTRI2:34273043;CollecTRI2:23489687;CollecTRI2:28518138;CollecTRI2:28671577;CollecTRI2:31817977;CollecTRI2:26275495;CollecTRI2:31409200;CollecTRI2:31887452;CollecTRI2:24358772;CollecTRI2:28962395;CollecTRI2:31672029;CollecTRI2:37212153;CollecTRI2:34426780;CollecTRI2:26721360;CollecTRI2:32000766;CollecTRI2:35069800;CollecTRI2:31670201;CollecTRI2:32397146;CollecTRI2:33862517;CollecTRI2:23377617;CollecTRI2:25625412;CollecTRI2:34454288;CollecTRI2:27363651;CollecTRI2:22021391;CollecTRI2:20605904;CollecTRI2:29285281;CollecTRI2:33396157;CollecTRI2:31412519;CollecTRI2:30515276;CollecTRI2:27021876;CollecTRI2:27661668;CollecTRI2:20304643;CollecTRI2:28012535;CollecTRI2:18038766;CollecTRI2:21256954;CollecTRI2:32259676;CollecTRI2:36053948;CollecTRI:22459801;CollecTRI2:33569875;CollecTRI2:29577948;CollecTRI2:28238613;CollecTRI2:24675225;CollecTRI2:25028796;CollecTRI2:21217061;CollecTRI2:32755671;CollecTRI2:35679981;CollecTRI2:26358194;CollecTRI2:28381791;CollecTRI2:18028974;CollecTRI2:29183814;CollecTRI2:29670103;CollecTRI:24024136;CollecTRI2:31926478;CollecTRI2:28115189;CollecTRI2:21745425;CollecTRI2:34946766;CollecTRI:15629866;CollecTRI2:24252335;CollecTRI2:32308368;CollecTRI2:10559251;CollecTRI2:37808776;CollecTRI:17173895;CollecTRI2:28863281;CollecTRI2:26110640;CollecTRI2:23109674;CollecTRI2:24733848;CollecTRI2:28933402;CollecTRI2:24273736;CollecTRI2:17109620;CollecTRI2:31131946;CollecTRI2:32187984;CollecTRI2:26362762;CollecTRI2:30684890;CollecTRI2:32141447;TRRUST:22459801;CollecTRI2:26762064;CollecTRI2:20664557;CollecTRI2:28061435;CollecTRI2:33113440;CollecTRI2:31178131;CollecTRI2:21346076;CollecTRI2:23052169;CollecTRI2:38174686;CollecTRI2:33732307;CollecTRI2:23724128;CollecTRI2:15050748;CollecTRI2:36724962;CollecTRI2:30706914;CollecTRI2:34158350;CollecTRI2:15988009;CollecTRI2:30464391;CollecTRI2:25318055;CollecTRI2:22575091;CollecTRI2:29626576;CollecTRI2:30263273;CollecTRI2:26118597;CollecTRI2:32952852;CollecTRI2:33625409;CollecTRI2:28639376;CollecTRI2:33424997;CollecTRI2:29709474;CollecTRI2:33977953;CollecTRI2:19371629;CollecTRI:23633659;CollecTRI2:28185919;CollecTRI2:30453049;CollecTRI2:30743053;CollecTRI2:11991805;CollecTRI2:32320433;CollecTRI2:36650315;CollecTRI2:27339168;CollecTRI2:23485615;CollecTRI2:32932938;CollecTRI2:23035985;CollecTRI2:21358121;CollecTRI2:34953454;CollecTRI2:24024136;CollecTRI2:28389405;CollecTRI2:28457937;CollecTRI2:25916883;CollecTRI2:18458092;CollecTRI2:17173895;CollecTRI2:23448276;CollecTRI2:33842405;CollecTRI2:31583074;CollecTRI2:30408749;CollecTRI2:30145174;CollecTRI2:23715558;CollecTRI2:27161400;CollecTRI2:15570060;CollecTRI2:35903607;CollecTRI2:33683742;CollecTRI2:37742602;CollecTRI2:33098623;CollecTRI2:27480280;CollecTRI2:27193186;CollecTRI2:32981407;CollecTRI2:22609376;CollecTRI2:19540342;CollecTRI2:26593436;CollecTRI2:26747300;CollecTRI2:30547568;CollecTRI2:18782044;CollecTRI:16054171;CollecTRI2:33065254;CollecTRI2:26364630;CollecTRI2:34021431;CollecTRI2:24211276;CollecTRI2:33155602;CollecTRI:18721845;CollecTRI2:28899227;CollecTRI2:33568933;CollecTRI2:30442144;CollecTRI2:21884778;CollecTRI2:37023956;CollecTRI2:29721581;CollecTRI:18458092;TRRUST:16054171;CollecTRI2:28513573;CollecTRI2:29921882;CollecTRI2:27894242;CollecTRI2:17724089;CollecTRI2:24024152;CollecTRI2:32509209;CollecTRI2:21151161;CollecTRI2:29140578;CollecTRI2:26091733;CollecTRI2:25818191;CollecTRI2:18845239;CollecTRI2:25170436;CollecTRI2:25557030;CollecTRI2:22272327;CollecTRI2:16958665;CollecTRI2:34679746;CollecTRI2:32986742;CollecTRI2:22737924;CollecTRI2:32943614;CollecTRI2:31422075;CollecTRI2:21728338;CollecTRI2:26424114;CollecTRI2:32694997;CollecTRI2:25697147;CollecTRI2:33148324;CollecTRI:9601066;CollecTRI2:17681938;CollecTRI2:23947958;CollecTRI2:28456938;CollecTRI2:28448872;CollecTRI2:27484495;CollecTRI2:33357455;CollecTRI2:23525690;CollecTRI2:34500807;CollecTRI2:26459724;CollecTRI2:33565572;CollecTRI2:22474532;CollecTRI2:28110191;CollecTRI2:24667599;CollecTRI2:27721983;CollecTRI2:31577300;CollecTRI2:32650607;CollecTRI2:32493547;CollecTRI2:22212472;CollecTRI2:19459163;CollecTRI2:35978820;CollecTRI2:37689328;CollecTRI2:18385090;CollecTRI2:30116489;CollecTRI2:30090326;CollecTRI2:27702566;CollecTRI2:11429414;CollecTRI2:22542796;CollecTRI2:34800514;CollecTRI2:25951662;CollecTRI2:26433376;CollecTRI:19133322;CollecTRI2:29631592;CollecTRI:11909699;CollecTRI2:35302431;CollecTRI2:19558496;CollecTRI2:25310001;CollecTRI:18845239;CollecTRI2:28277986;CollecTRI2:29522116;CollecTRI2:23333748;CollecTRI2:26789234;CollecTRI2:35093454;CollecTRI2:22272109;CollecTRI2:27718499;CollecTRI2:18721845;CollecTRI2:27117941;CollecTRI2:30773942;CollecTRI2:28942193;CollecTRI2:34278476;CollecTRI2:15304356;CollecTRI2:26957227;CollecTRI2:29950302;CollecTRI:11118612;CollecTRI2:30031796;CollecTRI2:21602469;CollecTRI2:20713653;CollecTRI2:27048381;SIGNOR:24024136;CollecTRI2:15890065;CollecTRI2:14985508;CollecTRI2:26523793;CollecTRI2:35523338;CollecTRI2:26473898;CollecTRI2:18355802;CollecTRI2:31221142;CollecTRI2:14978030;CollecTRI2:12878207;CollecTRI2:29427790;CollecTRI2:21489257;CollecTRI2:23836589;CollecTRI2:21464939;CollecTRI2:23968166;CollecTRI2:24849033;CollecTRI2:19952498;CollecTRI2:28550120;CollecTRI2:18445702;CollecTRI2:25204689;CollecTRI2:16374848;CollecTRI2:15629866;CollecTRI2:24866057;CollecTRI2:34667156;CollecTRI2:30566388;CollecTRI2:29792861;CollecTRI2:11909699;CollecTRI2:27829272;CollecTRI2:29725710;CollecTRI2:31277394;CollecTRI2:34439516;CollecTRI2:34037025;CollecTRI2:26116522;CollecTRI2:25843086;CollecTRI2:30291945;CollecTRI2:26598004;CollecTRI2:34226516;CollecTRI2:35063475;CollecTRI2:19193864;CollecTRI2:23387073;CollecTRI2:22230470;CollecTRI2:24211395;CollecTRI2:16155909;CollecTRI2:21937211;CollecTRI:14985508;CollecTRI2:29425659;CollecTRI2:33148493;CollecTRI2:37174401;CollecTRI2:33812255;CollecTRI2:22677785;CollecTRI2:29234413;CollecTRI2:32116661;CollecTRI2:35171164;CollecTRI2:32259797;CollecTRI2:26894974;CollecTRI2:27812888;CollecTRI2:29253569;CollecTRI2:37793494;CollecTRI2:36100149;CollecTRI2:25911493;CollecTRI2:37959727;CollecTRI2:34268687;CollecTRI:19282378;CollecTRI2:33520086;CollecTRI2:23547261;CollecTRI2:26806302;CollecTRI2:36851873;CollecTRI2:25148906;CollecTRI2:35304640;CollecTRI2:18983812;CollecTRI2:33435214;CollecTRI2:35412826;CollecTRI2:37729198;CollecTRI2:18162601;CollecTRI2:19133322;CollecTRI2:25504008;CollecTRI2:28924552;CollecTRI2:27417293;CollecTRI2:22095276;CollecTRI:14500406;CollecTRI2:33716746;CollecTRI2:17628625;CollecTRI:17109620;CollecTRI2:28938631;CollecTRI2:22762311;CollecTRI2:23995806;CollecTRI2:32891712;CollecTRI2:16054171;CollecTRI2:26800098;CollecTRI2:20851755;CollecTRI2:23514035;CollecTRI2:31767834;CollecTRI2:17980396;CollecTRI2:26779387;CollecTRI2:22690849;CollecTRI2:21752292;CollecTRI2:23633659;CollecTRI2:26530909;CollecTRI2:26356271;CollecTRI2:26765101;CollecTRI:14978030;CollecTRI2:32768707;CollecTRI2:35839629;CollecTRI2:14500406;CollecTRI2:31293646;CollecTRI2:28137608;CollecTRI2:32763437;CollecTRI2:28962402;CollecTRI2:29671417;CollecTRI2:31995644;CollecTRI2:31584590;CollecTRI2:33268705;CollecTRI2:33724802;CollecTRI2:31682033;CollecTRI2:20399244;CollecTRI2:18617210;CollecTRI2:36672226;CollecTRI2:28539530;CollecTRI2:25534769;CollecTRI:16426233;CollecTRI2:20554019;CollecTRI2:25667213;CollecTRI2:9601066;CollecTRI2:25484350;CollecTRI2:32272553;CollecTRI2:31590045;CollecTRI2:31129139;CollecTRI2:30689624;CollecTRI2:34461498;CollecTRI2:19733233;CollecTRI2:28145852;CollecTRI2:30908539;CollecTRI2:16485034;CollecTRI2:19286452;CollecTRI2:32156661;CollecTRI2:27501804;CollecTRI2:25377066;CollecTRI2:26996915;CollecTRI2:28993271;CollecTRI2:31575956;CollecTRI2:10751553;CollecTRI2:10741850;CollecTRI2:31190314;CollecTRI2:25263748;CollecTRI2:29458270;CollecTRI2:28785522;CollecTRI2:24368646;CollecTRI2:32802886;CollecTRI2:23967023;CollecTRI2:34484559;CollecTRI2:39534872;CollecTRI2:28333129;CollecTRI2:10733945;CollecTRI2:37958556;CollecTRI2:17263920;CollecTRI2:25619973;CollecTRI2:37321425;CollecTRI2:33803551;CollecTRI2:34275223;CollecTRI2:37627580;CollecTRI2:37328118;CollecTRI2:30597292;CollecTRI2:19734219;CollecTRI2:31967368;CollecTRI2:17935745;CollecTRI2:25016074;CollecTRI2:32020857;CollecTRI2:33307053;CollecTRI2:32166665;CollecTRI2:32713252;CollecTRI2:34619494;CollecTRI2:30841430;CollecTRI2:28346481;CollecTRI:15988009;CollecTRI2:32744344;CollecTRI2:29066411;CollecTRI2:30030101;CollecTRI2:25332096;CollecTRI2:26691854;CollecTRI2:33862553;CollecTRI2:25881548;CollecTRI2:29947925;CollecTRI2:37025094;CollecTRI2:27638861;CollecTRI2:37348807;CollecTRI2:19282378;CollecTRI2:31540074;CollecTRI2:35126808;CollecTRI2:23585199;CollecTRI2:23255485;CollecTRI2:20463144;CollecTRI2:22864849;CollecTRI2:37774803;CollecTRI:19540342;CollecTRI2:21560358;CollecTRI2:25421510;CollecTRI2:29049341;CollecTRI2:21605664;CollecTRI:10741850;CollecTRI2:33471265;CollecTRI2:29126308;CollecTRI2:20854872;CollecTRI2:35571121;CollecTRI2:36472037;CollecTRI2:23584289;CollecTRI2:36765266;CollecTRI2:27017478;CollecTRI2:34203789;CollecTRI2:34323135;CollecTRI2:24363998;CollecTRI2:16806086;CollecTRI2:35739979;CollecTRI2:37809643;CollecTRI2:35707918;CollecTRI2:29128856;CollecTRI2:29894645;CollecTRI2:23401056;CollecTRI2:28780322;CollecTRI2:31659585;CollecTRI2:24121007;CollecTRI2:24362512;CollecTRI2:36116200;CollecTRI2:29571711	A	499
P22415	P06703	USF1	S100A6	True	True	False	True	True	False	TRRUST_CollecTRI;TRRUST;DoRothEA-A_CollecTRI2;HTRI_CollecTRI;RegNetwork_DoRothEA;DoRothEA;CollecTRI;CollecTRI2;ExTRI2_CollecTRI2;SIGNOR_CollecTRI2;SIGNOR_CollecTRI;HTRIdb_DoRothEA;TRED_DoRothEA;ExTRI_CollecTRI;TfactS_CollecTRI2;HTRIdb_CollecTRI2;DoRothEA-A_CollecTRI;HTRIdb;TRRUST_DoRothEA;TRRUST_CollecTRI2	CollecTRI:11118618;CollecTRI2:15878395;CollecTRI2:17495951;CollecTRI:15878395;CollecTRI2:11118618;CollecTRI2:16288473;TRRUST:11118618;CollecTRI2:37670392;HTRIdb:11118618;DoRothEA:11118618;CollecTRI:17495951	A	11
Q15853	P10606	USF2	COX5B	True	True	True	True	True	True	ExTRI_CollecTRI;ExTRI2_CollecTRI2;CollecTRI;CollecTRI2	CollecTRI2:11118624;CollecTRI:11118624		2
Q15853	Q92793	USF2	CREBBP	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:11118624		1
P42229	Q14116	STAT5A	IL18	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;GEREDB_CollecTRI;GEREDB_CollecTRI2;CollecTRI2;ExTRI2_CollecTRI2	CollecTRI2:11119255;CollecTRI:11119255		2
Q92985	Q03519	IRF7	TAP2	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI;NTNUcuration_CollecTRI2;CollecTRI2;NTNU.Curated_CollecTRI;ExTRI2_CollecTRI2	CollecTRI:11119603;CollecTRI:16014964;CollecTRI2:16014964;CollecTRI2:11119603		4
P10827	P98161	THRA	PKD1	True	True	False	True	True	False	ExTRI_CollecTRI;CollecTRI	CollecTRI:15291740;CollecTRI:11120670		2
